observation,action
"[0.3102648854255676, 0.0185242909938097, -0.0043296804651618, 0.08216394484043121]","[1.0, 0.0]"
"[0.31063538789749146, 0.2137080430984497, -0.002686401829123497, -0.2118818461894989]","[0.0, 1.0]"
"[0.31490954756736755, 0.018624600023031235, -0.006924038752913475, 0.07995244860649109]","[1.0, 0.0]"
"[0.31528201699256897, -0.1763974130153656, -0.005324990022927523, 0.37044280767440796]","[1.0, 0.0]"
"[0.3117540776729584, 0.018799787387251854, 0.0020838661585003138, 0.07608561217784882]","[0.0, 1.0]"
"[0.31213006377220154, -0.17635197937488556, 0.0036055785603821278, 0.3694252669811249]","[1.0, 0.0]"
"[0.30860304832458496, 0.01871856115758419, 0.010994084179401398, 0.07788141816854477]","[0.0, 1.0]"
"[0.3089773952960968, 0.2136811912059784, 0.012551712803542614, -0.2113126665353775]","[0.0, 1.0]"
"[0.3132510185241699, 0.018382050096988678, 0.008325459435582161, 0.08530308306217194]","[1.0, 0.0]"
"[0.31361865997314453, 0.21338367462158203, 0.010031520389020443, -0.20474156737327576]","[0.0, 1.0]"
"[0.3178863525390625, 0.01811971887946129, 0.005936689209192991, 0.09108885377645493]","[1.0, 0.0]"
"[0.3182487487792969, 0.2131560742855072, 0.007758466526865959, -0.19971515238285065]","[0.0, 1.0]"
"[0.32251185178756714, 0.017924023792147636, 0.0037641634698957205, 0.09540507942438126]","[1.0, 0.0]"
"[0.3228703439235687, 0.21299181878566742, 0.005672265309840441, -0.19608788192272186]","[0.0, 1.0]"
"[0.32713016867637634, 0.017789196223020554, 0.0017505073919892311, 0.0983789786696434]","[1.0, 0.0]"
"[0.32748594880104065, 0.2128860205411911, 0.0037180869840085506, -0.19375115633010864]","[0.0, 1.0]"
"[0.33174368739128113, 0.017711075022816658, -0.00015693593013565987, 0.10010235011577606]","[1.0, 0.0]"
"[0.3320979177951813, 0.21283528208732605, 0.0018451111391186714, -0.1926300823688507]","[0.0, 1.0]"
"[0.3363546133041382, 0.017686977982521057, -0.0020074904896318913, 0.10063432902097702]","[1.0, 0.0]"
"[0.33670833706855774, 0.21283763647079468, 5.195952326175757e-06, -0.19268128275871277]","[0.0, 1.0]"
"[0.3409650921821594, 0.017715618014335632, -0.0038484297692775726, 0.10000328719615936]","[1.0, 0.0]"
"[0.34131941199302673, 0.21289251744747162, -0.0018483640160411596, -0.19389133155345917]","[0.0, 1.0]"
"[0.34557726979255676, 0.01779704913496971, -0.005726190283894539, 0.09820795059204102]","[1.0, 0.0]"
"[0.345933198928833, 0.2130005955696106, -0.003762031439691782, -0.19627606868743896]","[0.0, 1.0]"
"[0.35019323229789734, 0.01793265901505947, -0.007687552832067013, 0.0952177345752716]","[1.0, 0.0]"
"[0.35055187344551086, 0.21316394209861755, -0.005783197935670614, -0.1998806595802307]","[0.0, 1.0]"
"[0.35481515526771545, 0.018125183880329132, -0.00978081114590168, 0.09097234159708023]","[1.0, 0.0]"
"[0.355177640914917, -0.17685522139072418, -0.007961364462971687, 0.3805534541606903]","[1.0, 0.0]"
"[0.3516405522823334, 0.01837887428700924, -0.0003502952749840915, 0.0853709727525711]","[0.0, 1.0]"
"[0.3520081341266632, -0.17673805356025696, 0.00135712418705225, 0.37794336676597595]","[1.0, 0.0]"
"[0.34847337007522583, 0.018364597111940384, 0.008915991522371769, 0.08568864315748215]","[0.0, 1.0]"
"[0.3488406538963318, 0.213357612490654, 0.010629763826727867, -0.20416799187660217]","[0.0, 1.0]"
"[0.3531078100204468, 0.01808527670800686, 0.006546404212713242, 0.09184905886650085]","[1.0, 0.0]"
"[0.35346952080726624, 0.21311278641223907, 0.008383385837078094, -0.19876129925251007]","[0.0, 1.0]"
"[0.35773175954818726, 0.01787193864583969, 0.004408159758895636, 0.09655436128377914]","[1.0, 0.0]"
"[0.3580892086029053, 0.21293044090270996, 0.0063392468728125095, -0.19473454356193542]","[0.0, 1.0]"
"[0.362347811460495, 0.017718380317091942, 0.0024445559829473495, 0.09994138032197952]","[1.0, 0.0]"
"[0.3627021908760071, 0.21280521154403687, 0.004443383309990168, -0.19196929037570953]","[0.0, 1.0]"
"[0.36695829033851624, 0.01761997863650322, 0.0006039976142346859, 0.10211201757192612]","[1.0, 0.0]"
"[0.36731070280075073, 0.21273326873779297, 0.0026462378446012735, -0.1903802901506424]","[0.0, 1.0]"
"[0.3715653419494629, 0.017573559656739235, -0.001161367865279317, 0.10313624143600464]","[1.0, 0.0]"
"[0.37191683053970337, 0.2127121388912201, 0.00090135692153126, -0.18991287052631378]","[0.0, 1.0]"
"[0.3761710822582245, 0.01757730171084404, -0.0028969005215913057, 0.10305426269769669]","[1.0, 0.0]"
"[0.37652260065078735, 0.21274064481258392, -0.0008358151535503566, -0.19054122269153595]","[0.0, 1.0]"
"[0.38077741861343384, 0.017630664631724358, -0.004646639339625835, 0.10187792778015137]","[1.0, 0.0]"
"[0.38113003969192505, 0.212818905711174, -0.00260908086784184, -0.19226737320423126]","[0.0, 1.0]"
"[0.3853864073753357, 0.01773436740040779, -0.006454428192228079, 0.09959135949611664]","[1.0, 0.0]"
"[0.38574111461639404, -0.17729449272155762, -0.004462601151317358, 0.3902309536933899]","[1.0, 0.0]"
"[0.38219520449638367, 0.01789051480591297, 0.0033420182298868895, 0.09614437073469162]","[0.0, 1.0]"
"[0.3825530409812927, 0.21296441555023193, 0.005264905747026205, -0.1954822838306427]","[0.0, 1.0]"
"[0.38681232929229736, 0.017767544835805893, 0.001355260144919157, 0.09885682910680771]","[1.0, 0.0]"
"[0.38716766238212585, 0.2128700464963913, 0.003332396736368537, -0.19339820742607117]","[0.0, 1.0]"
"[0.39142507314682007, 0.01770058460533619, -0.0005355673492886126, 0.10033408552408218]","[1.0, 0.0]"
"[0.3917790651321411, 0.21283020079135895, 0.001471114344894886, -0.19251775741577148]","[0.0, 1.0]"
"[0.39603567123413086, 0.0176872406154871, -0.002379240933805704, 0.10062887519598007]","[1.0, 0.0]"
"[0.3963894248008728, 0.21284320950508118, -0.0003666633856482804, -0.1928037405014038]","[0.0, 1.0]"
"[0.40064629912376404, 0.017726505175232887, -0.004222738090902567, 0.09976349025964737]","[1.0, 0.0]"
"[0.40100082755088806, -0.17733466625213623, -0.00222746841609478, 0.3911111652851105]","[1.0, 0.0]"
"[0.3974541425704956, 0.017818819731473923, 0.005594755057245493, 0.09772678464651108]","[0.0, 1.0]"
"[0.39781051874160767, 0.2128601372241974, 0.007549290545284748, -0.19318577647209167]","[0.0, 1.0]"
"[0.40206772089004517, 0.017631016671657562, 0.0036855752114206553, 0.10186903923749924]","[1.0, 0.0]"
"[0.4024203419685364, 0.21269994974136353, 0.005722955800592899, -0.1896488219499588]","[0.0, 1.0]"
"[0.406674325466156, 0.01749659888446331, 0.0019299795385450125, 0.10483396053314209]","[1.0, 0.0]"
"[0.4070242643356323, 0.21259084343910217, 0.004026658833026886, -0.18723943829536438]","[0.0, 1.0]"
"[0.41127607226371765, 0.01741150952875614, 0.00028186978306621313, 0.1067110076546669]","[1.0, 0.0]"
"[0.41162431240081787, 0.21252942085266113, 0.0024160901084542274, -0.18588297069072723]","[0.0, 1.0]"
"[0.4158748984336853, 0.01737298257648945, -0.0013015695149078965, 0.1075611561536789]","[1.0, 0.0]"
"[0.41622236371040344, 0.21251356601715088, 0.000849653675686568, -0.1855321228504181]","[0.0, 1.0]"
"[0.4204726219177246, 0.017379464581608772, -0.002860988723114133, 0.1074187159538269]","[1.0, 0.0]"
"[0.4208202064037323, 0.21254229545593262, -0.0007126145646907389, -0.1861654669046402]","[0.0, 1.0]"
"[0.4250710606575012, 0.01743054948747158, -0.004435923881828785, 0.10629257559776306]","[1.0, 0.0]"
"[0.4254196584224701, -0.1776275485754013, -0.002310072537511587, 0.39757269620895386]","[1.0, 0.0]"
"[0.42186713218688965, 0.01752709411084652, 0.0056413812562823296, 0.10416233539581299]","[0.0, 1.0]"
"[0.4222176671028137, 0.2125677466392517, 0.007724628318101168, -0.18673542141914368]","[0.0, 1.0]"
"[0.42646902799606323, 0.017336133867502213, 0.003989919554442167, 0.10837427526712418]","[1.0, 0.0]"
"[0.4268157482147217, 0.21240068972110748, 0.006157405208796263, -0.18304719030857086]","[0.0, 1.0]"
"[0.4310637414455414, 0.017191169783473015, 0.002496461383998394, 0.1115717962384224]","[1.0, 0.0]"
"[0.4314075708389282, 0.21227726340293884, 0.004727897234261036, -0.18032246828079224]","[0.0, 1.0]"
"[0.43565312027931213, 0.017087973654270172, 0.0011214477708563209, 0.11384818702936172]","[1.0, 0.0]"
"[0.4359948933124542, 0.2121938318014145, 0.0033984114415943623, -0.17848071455955505]","[0.0, 1.0]"
"[0.44023874402046204, 0.017023419961333275, -0.00017120290431194007, 0.11527234315872192]","[1.0, 0.0]"
"[0.44057923555374146, 0.2121478170156479, 0.002134243957698345, -0.1774645894765854]","[0.0, 1.0]"
"[0.44482219219207764, 0.016995394602417946, -0.0014150477945804596, 0.11589085310697556]","[1.0, 0.0]"
"[0.4451620876789093, 0.2121375948190689, 0.0009027693304233253, -0.17723816633224487]","[0.0, 1.0]"
"[0.44940483570098877, 0.017002733424305916, -0.0026419940404593945, 0.11572941392660141]","[1.0, 0.0]"
"[0.44974491000175476, 0.21216243505477905, -0.0003274058981332928, -0.17778587341308594]","[0.0, 1.0]"
"[0.45398813486099243, 0.017045175656676292, -0.0038831233978271484, 0.11479374766349792]","[1.0, 0.0]"
"[0.4543290436267853, 0.21222254633903503, -0.001587248407304287, -0.17911173403263092]","[0.0, 1.0]"
"[0.45857349038124084, 0.017123350873589516, -0.005169483367353678, 0.1130700409412384]","[1.0, 0.0]"
"[0.45891597867012024, -0.17792414128780365, -0.0029080824460834265, 0.40411755442619324]","[1.0, 0.0]"
"[0.45535749197006226, 0.017238926142454147, 0.005174268968403339, 0.11051920801401138]","[0.0, 1.0]"
"[0.4557022750377655, 0.2122863531112671, 0.007384653203189373, -0.18052677810192108]","[0.0, 1.0]"
"[0.45994800329208374, 0.017059510573744774, 0.0037741174455732107, 0.11447656154632568]","[1.0, 0.0]"
"[0.4602891802787781, 0.2121271789073944, 0.006063648499548435, -0.17701327800750732]","[0.0, 1.0]"
"[0.46453171968460083, 0.016918981447815895, 0.0025233831256628036, 0.11757634580135345]","[1.0, 0.0]"
"[0.4648700952529907, 0.21200469136238098, 0.004874910227954388, -0.1743094027042389]","[0.0, 1.0]"
"[0.4691101908683777, 0.016813306137919426, 0.001388721982948482, 0.11990740150213242]","[1.0, 0.0]"
"[0.46944645047187805, 0.21191532909870148, 0.0037868700455874205, -0.17233707010746002]","[0.0, 1.0]"
"[0.47368475794792175, 0.016739388927817345, 0.0003401286085136235, 0.12153808772563934]","[1.0, 0.0]"
"[0.4740195572376251, 0.21185646951198578, 0.002770890248939395, -0.17103751003742218]","[0.0, 1.0]"
"[0.4782567024230957, 0.016694962978363037, -0.000649860012345016, 0.12251825630664825]","[1.0, 0.0]"
"[0.47859057784080505, 0.21182622015476227, 0.0018005050951614976, -0.17036962509155273]","[0.0, 1.0]"
"[0.4828270971775055, 0.016678543761372566, -0.001606887555681169, 0.12288075685501099]","[1.0, 0.0]"
"[0.48316067457199097, 0.2118234783411026, 0.0008507276652380824, -0.1703086942434311]","[0.0, 1.0]"
"[0.487397164106369, 0.0166893620043993, -0.002555446233600378, 0.12264249473810196]","[1.0, 0.0]"
"[0.4877309501171112, 0.21184782683849335, -0.00010259627015329897, -0.17084555327892303]","[0.0, 1.0]"
"[0.4919678866863251, 0.016727348789572716, -0.003519507357850671, 0.12180500477552414]","[1.0, 0.0]"
"[0.49230244755744934, -0.1783439964056015, -0.0010834073182195425, 0.41337549686431885]","[1.0, 0.0]"
"[0.488735556602478, 0.01679328829050064, 0.007184102199971676, 0.12035119533538818]","[0.0, 1.0]"
"[0.48907142877578735, 0.21181157231330872, 0.009591126814484596, -0.17005658149719238]","[0.0, 1.0]"
"[0.4933076500892639, 0.016553670167922974, 0.006189994979649782, 0.12563656270503998]","[1.0, 0.0]"
"[0.4936387240886688, 0.21158640086650848, 0.008702726103365421, -0.16508707404136658]","[0.0, 1.0]"
"[0.49787047505378723, 0.0163409560918808, 0.005400984548032284, 0.13032856583595276]","[1.0, 0.0]"
"[0.4981972873210907, 0.21138513088226318, 0.008007555268704891, -0.16064554452896118]","[0.0, 1.0]"
"[0.502424955368042, 0.016149455681443214, 0.00479464465752244, 0.1345527619123459]","[1.0, 0.0]"
"[0.5027479529380798, 0.21120239794254303, 0.0074857003055512905, -0.15661366283893585]","[0.0, 1.0]"
"[0.5069720149040222, 0.015974078327417374, 0.0043534268625080585, 0.13842138648033142]","[1.0, 0.0]"
"[0.5072914958000183, 0.2110334038734436, 0.0071218544617295265, -0.15288493037223816]","[0.0, 1.0]"
"[0.5115121603012085, 0.015810208395123482, 0.004064155742526054, 0.14203624427318573]","[1.0, 0.0]"
"[0.5118283629417419, 0.21087372303009033, 0.006904880981892347, -0.1493617445230484]","[0.0, 1.0]"
"[0.516045868396759, 0.0156535767018795, 0.003917646128684282, 0.14549151062965393]","[1.0, 0.0]"
"[0.5163589119911194, 0.21071919798851013, 0.006827476434409618, -0.14595289528369904]","[0.0, 1.0]"
"[0.5205733180046082, 0.015500147826969624, 0.003908418118953705, 0.1488761156797409]","[1.0, 0.0]"
"[0.520883321762085, 0.21056590974330902, 0.006885940674692392, -0.14257122576236725]","[0.0, 1.0]"
"[0.5250946283340454, 0.015346025116741657, 0.004034516401588917, 0.15227611362934113]","[1.0, 0.0]"
"[0.5254015326499939, 0.2104099690914154, 0.007080038543790579, -0.13913127779960632]","[0.0, 1.0]"
"[0.529609739780426, 0.015187338925898075, 0.004297412931919098, 0.15577684342861176]","[1.0, 0.0]"
"[0.5299134850502014, 0.21024750173091888, 0.007412950042635202, -0.13554725050926208]","[0.0, 1.0]"
"[0.5341184139251709, 0.015020156279206276, 0.004702005069702864, 0.15946510434150696]","[1.0, 0.0]"
"[0.5344188213348389, 0.21007446944713593, 0.007891307584941387, -0.13173075020313263]","[0.0, 1.0]"
"[0.5386203527450562, 0.014840379357337952, 0.005256691947579384, 0.1634312868118286]","[1.0, 0.0]"
"[0.5389171242713928, 0.20988668501377106, 0.008525317534804344, -0.1275886744260788]","[0.0, 1.0]"
"[0.5431149005889893, 0.014643648639321327, 0.00597354443743825, 0.16777165234088898]","[1.0, 0.0]"
"[0.5434077382087708, 0.20967958867549896, 0.009328977204859257, -0.12302082031965256]","[0.0, 1.0]"
"[0.5476013422012329, 0.01442523393779993, 0.006868561264127493, 0.17259064316749573]","[1.0, 0.0]"
"[0.5478898286819458, 0.2094482034444809, 0.010320373810827732, -0.11791757494211197]","[0.0, 1.0]"
"[0.5520787835121155, 0.014179921709001064, 0.00796202290803194, 0.17800340056419373]","[1.0, 0.0]"
"[0.5523623824119568, 0.20918703079223633, 0.011522090062499046, -0.1121571883559227]","[0.0, 1.0]"
"[0.556546151638031, 0.013901890255510807, 0.009278946556150913, 0.1841384917497635]","[1.0, 0.0]"
"[0.5568242073059082, 0.20888985693454742, 0.012961716391146183, -0.10560288280248642]","[0.0, 1.0]"
"[0.5610019564628601, 0.013584574684500694, 0.010849659331142902, 0.1911410689353943]","[1.0, 0.0]"
"[0.5612736940383911, 0.2085496485233307, 0.014672480523586273, -0.09809959679841995]","[0.0, 1.0]"
"[0.5654446482658386, 0.013220514170825481, 0.01271048840135336, 0.1991761177778244]","[1.0, 0.0]"
"[0.5657090544700623, 0.20815838873386383, 0.01669401116669178, -0.0894702821969986]","[0.0, 1.0]"
"[0.569872260093689, 0.012801176868379116, 0.014904605224728584, 0.20843251049518585]","[1.0, 0.0]"
"[0.5701282620429993, 0.20770686864852905, 0.019073255360126495, -0.07951176911592484]","[0.0, 1.0]"
"[0.5742824077606201, 0.012316764332354069, 0.017483020201325417, 0.21912728250026703]","[1.0, 0.0]"
"[0.5745287537574768, 0.20718449354171753, 0.021865565329790115, -0.06798990070819855]","[0.0, 1.0]"
"[0.5786724090576172, 0.011755994521081448, 0.020505767315626144, 0.23151074349880219]","[1.0, 0.0]"
"[0.5789075493812561, 0.2065790295600891, 0.025135982781648636, -0.05463409051299095]","[0.0, 1.0]"
"[0.5830391049385071, 0.011105845682322979, 0.02404330112040043, 0.24587225914001465]","[1.0, 0.0]"
"[0.583261251449585, 0.20587629079818726, 0.02896074578166008, -0.03913092985749245]","[0.0, 1.0]"
"[0.5873787999153137, 0.010351276025176048, 0.028178127482533455, 0.2625468969345093]","[1.0, 0.0]"
"[0.5875858068466187, 0.20505991578102112, 0.033429063856601715, -0.02111685462296009]","[0.0, 1.0]"
"[0.591687023639679, 0.009474895894527435, 0.03300672769546509, 0.2819230854511261]","[1.0, 0.0]"
"[0.5918765068054199, 0.20411087572574615, 0.038645189255476, -0.00016966144903562963]","[0.0, 1.0]"
"[0.5959587097167969, 0.008456617593765259, 0.0386417955160141, 0.30445146560668945]","[1.0, 0.0]"
"[0.5961278676986694, 0.20300719141960144, 0.04473082348704338, 0.02420131489634514]","[0.0, 1.0]"
"[0.6001880168914795, 0.007273249328136444, 0.04521485045552254, 0.330655038356781]","[1.0, 0.0]"
"[0.6003334522247314, 0.2017233967781067, 0.05182795226573944, 0.05256654694676399]","[0.0, 1.0]"
"[0.6043679118156433, 0.005898074712604284, 0.05287928134202957, 0.3611406981945038]","[1.0, 0.0]"
"[0.6044858694076538, 0.20023007690906525, 0.06010209769010544, 0.08558940887451172]","[0.0, 1.0]"
"[0.6084904670715332, 0.39444130659103394, 0.06181388348340988, -0.18754205107688904]","[0.0, 1.0]"
"[0.6163793206214905, 0.19849194586277008, 0.058063045144081116, 0.12398234009742737]","[1.0, 0.0]"
"[0.6203491687774658, 0.3927360773086548, 0.06054269149899483, -0.1498318910598755]","[0.0, 1.0]"
"[0.6282038688659668, 0.19680176675319672, 0.05754605308175087, 0.16131974756717682]","[1.0, 0.0]"
"[0.6321399211883545, 0.3910546898841858, 0.060772448778152466, -0.11266809701919556]","[0.0, 1.0]"
"[0.6399610042572021, 0.19511695206165314, 0.05851908400654793, 0.19855202734470367]","[1.0, 0.0]"
"[0.643863320350647, 0.38935521245002747, 0.062490127980709076, -0.07511181384325027]","[0.0, 1.0]"
"[0.6516504287719727, 0.19339565932750702, 0.060987889766693115, 0.236613929271698]","[1.0, 0.0]"
"[0.6555183529853821, 0.38759565353393555, 0.06572017073631287, -0.03622516989707947]","[0.0, 1.0]"
"[0.6632702946662903, 0.19159583747386932, 0.0649956688284874, 0.27644771337509155]","[1.0, 0.0]"
"[0.6671022176742554, 0.3857331871986389, 0.07052461802959442, 0.004951816517859697]","[0.0, 1.0]"
"[0.6748168468475342, 0.18967439234256744, 0.07062365859746933, 0.31902599334716797]","[1.0, 0.0]"
"[0.6786103248596191, 0.3837231695652008, 0.07700417935848236, 0.04942453280091286]","[0.0, 1.0]"
"[0.6862847805023193, 0.5776613354682922, 0.07799267023801804, -0.2180037945508957]","[0.0, 1.0]"
"[0.6978380084037781, 0.38151612877845764, 0.07363259047269821, 0.09822624176740646]","[1.0, 0.0]"
"[0.7054683566093445, 0.575509786605835, 0.0755971148610115, -0.17034730315208435]","[0.0, 1.0]"
"[0.7169785499572754, 0.37939175963401794, 0.07219017297029495, 0.1451939046382904]","[1.0, 0.0]"
"[0.7245664000511169, 0.5734096169471741, 0.07509404420852661, -0.1238694116473198]","[0.0, 1.0]"
"[0.7360345721244812, 0.3772966265678406, 0.07261665910482407, 0.19152791798114777]","[1.0, 0.0]"
"[0.7435805201530457, 0.5713086724281311, 0.07644721865653992, -0.07739265263080597]","[0.0, 1.0]"
