observation,action
"[-0.5151277184486389, 0.04206142947077751, -0.011371013708412647, 0.03377824276685715]","[1.0, 0.0]"
"[-0.514286458492279, -0.15289562940597534, -0.010695449076592922, 0.32285192608833313]","[0.0, 1.0]"
"[-0.5173443555831909, 0.04237698018550873, -0.004238410387188196, 0.02681535668671131]","[0.0, 1.0]"
"[-0.5164968371391296, 0.2375594526529312, -0.0037021031603217125, -0.26720181107521057]","[1.0, 0.0]"
"[-0.5117456316947937, 0.042490534484386444, -0.009046139195561409, 0.024311143904924393]","[1.0, 0.0]"
"[-0.510895848274231, -0.15250052511692047, -0.00855991616845131, 0.31412625312805176]","[0.0, 1.0]"
"[-0.5139458775520325, 0.04274230822920799, -0.002277391729876399, 0.01875612884759903]","[0.0, 1.0]"
"[-0.5130910277366638, 0.2378968447446823, -0.0019022691994905472, -0.2746444642543793]","[1.0, 0.0]"
"[-0.5083330869674683, 0.04280208796262741, -0.007395158521831036, 0.017437871545553207]","[1.0, 0.0]"
"[-0.5074770450592041, -0.15221303701400757, -0.007046401035040617, 0.30777838826179504]","[0.0, 1.0]"
"[-0.5105212926864624, 0.04300861060619354, -0.0008908333256840706, 0.012881575152277946]","[0.0, 1.0]"
"[-0.5096611380577087, 0.23814332485198975, -0.0006332017946988344, -0.2800822854042053]","[1.0, 0.0]"
"[-0.5048982501029968, 0.04303041473031044, -0.006234847474843264, 0.012400861829519272]","[1.0, 0.0]"
"[-0.504037618637085, -0.15200157463550568, -0.005986830219626427, 0.30311012268066406]","[0.0, 1.0]"
"[-0.507077693939209, 0.04320519417524338, 7.537202327512205e-05, 0.008545106276869774]","[0.0, 1.0]"
"[-0.5062135457992554, 0.2383260577917099, 0.0002462741394992918, -0.2841140329837799]","[1.0, 0.0]"
"[-0.5014470219612122, 0.043200600892305374, -0.0054360064677894115, 0.00864655151963234]","[0.0, 1.0]"
"[-0.5005830526351929, 0.23840008676052094, -0.005263075698167086, -0.2857465445995331]","[1.0, 0.0]"
"[-0.4958150386810303, 0.04335359111428261, -0.010978005826473236, 0.0052718231454491615]","[1.0, 0.0]"
"[-0.49494796991348267, -0.15160921216011047, -0.010872569866478443, 0.2944709360599518]","[0.0, 1.0]"
"[-0.49798014760017395, 0.0436660461127758, -0.004983150865882635, -0.0016211089678108692]","[1.0, 0.0]"
"[-0.4971068203449249, -0.15138408541679382, -0.005015572998672724, 0.2894854247570038]","[0.0, 1.0]"
"[-0.5001345276832581, 0.04380902275443077, 0.0007741351728327572, -0.004775139968842268]","[0.0, 1.0]"
"[-0.4992583394050598, 0.23891986906528473, 0.0006786323501728475, -0.29721370339393616]","[1.0, 0.0]"
"[-0.4944799244403839, 0.04378824681043625, -0.005265641957521439, -0.0043168384581804276]","[1.0, 0.0]"
"[-0.4936041533946991, -0.15125779807567596, -0.005351978819817305, 0.2867000699043274]","[0.0, 1.0]"
"[-0.4966293275356293, 0.043940071016550064, 0.0003820227284450084, -0.007666007149964571]","[0.0, 1.0]"
"[-0.4957505166530609, 0.2390565425157547, 0.00022870257089380175, -0.30022838711738586]","[1.0, 0.0]"
"[-0.49096938967704773, 0.04393133148550987, -0.005775865167379379, -0.007473330479115248]","[1.0, 0.0]"
"[-0.4900907576084137, -0.1511073112487793, -0.0059253317303955555, 0.2833816707134247]","[0.0, 1.0]"
"[-0.4931129217147827, 0.04409865289926529, -0.0002576983824837953, -0.011164180003106594]","[0.0, 1.0]"
"[-0.49223092198371887, 0.23922429978847504, -0.00048098198021762073, -0.303928405046463]","[1.0, 0.0]"
"[-0.48744645714759827, 0.04410920292139053, -0.006559549830853939, -0.011397205293178558]","[1.0, 0.0]"
"[-0.4865642786026001, -0.15091806650161743, -0.006787494290620089, 0.2792088985443115]","[0.0, 1.0]"
"[-0.4895826280117035, 0.044300053268671036, -0.00120331603102386, -0.01560702919960022]","[0.0, 1.0]"
"[-0.4886966347694397, 0.2394392341375351, -0.0015154565917328, -0.30866938829421997]","[1.0, 0.0]"
"[-0.4839078485965729, 0.04433891549706459, -0.007688844110816717, -0.01646476611495018]","[1.0, 0.0]"
"[-0.4830210506916046, -0.15067192912101746, -0.008018139749765396, 0.273782342672348]","[0.0, 1.0]"
"[-0.4860345125198364, 0.04456350579857826, -0.0025424922350794077, -0.02141868695616722]","[0.0, 1.0]"
"[-0.48514324426651, 0.23972181975841522, -0.0029708659276366234, -0.31490272283554077]","[1.0, 0.0]"
"[-0.4803487956523895, 0.04464231804013252, -0.009268919937312603, -0.023158179596066475]","[1.0, 0.0]"
"[-0.47945594787597656, -0.15034548938274384, -0.009732083417475224, 0.26658594608306885]","[0.0, 1.0]"
"[-0.4824628531932831, 0.04491399601101875, -0.004400365054607391, -0.029150601476430893]","[1.0, 0.0]"
"[-0.48156458139419556, -0.1501445770263672, -0.004983376711606979, 0.2621407210826874]","[0.0, 1.0]"
"[-0.48456746339797974, 0.04504815489053726, 0.0002594374818727374, -0.03210984542965889]","[0.0, 1.0]"
"[-0.4836665093898773, 0.24016638100147247, -0.0003827594337053597, -0.3247109055519104]","[1.0, 0.0]"
"[-0.4788631796836853, 0.04504988715052605, -0.006876977626234293, -0.03214871138334274]","[1.0, 0.0]"
"[-0.4779621958732605, -0.14997278153896332, -0.007519952021539211, 0.2583565413951874]","[0.0, 1.0]"
"[-0.4809616506099701, 0.04525572434067726, -0.0023528209421783686, -0.03668876364827156]","[1.0, 0.0]"
"[-0.4800565242767334, -0.14983241260051727, -0.003086596028879285, 0.2552509009838104]","[0.0, 1.0]"
"[-0.48305317759513855, 0.04533347487449646, 0.0020184218883514404, -0.03840399160981178]","[0.0, 1.0]"
"[-0.4821465015411377, 0.2404264211654663, 0.0012503420002758503, -0.3304494023323059]","[1.0, 0.0]"
"[-0.4773379862308502, 0.045286696404218674, -0.005358646158128977, -0.037372443825006485]","[1.0, 0.0]"
"[-0.4764322340488434, -0.1497579962015152, -0.006106094922870398, 0.25361496210098267]","[0.0, 1.0]"
"[-0.47942739725112915, 0.0454506017267704, -0.0010337955318391323, -0.04098765552043915]","[1.0, 0.0]"
"[-0.47851839661598206, -0.1496565043926239, -0.001853548688814044, 0.251368910074234]","[0.0, 1.0]"
"[-0.48151150345802307, 0.04549185931682587, 0.0031738297548145056, -0.04189807549118996]","[0.0, 1.0]"
"[-0.4806016683578491, 0.2405681610107422, 0.0023358683101832867, -0.3335779309272766]","[1.0, 0.0]"
"[-0.4757903218269348, 0.04541303589940071, -0.004335690755397081, -0.04015931859612465]","[1.0, 0.0]"
"[-0.4748820662498474, -0.14964647591114044, -0.005138876847922802, 0.25115251541137695]","[0.0, 1.0]"
"[-0.4778749942779541, 0.04554848000407219, -0.00011582680599531159, -0.04314688220620155]","[1.0, 0.0]"
"[-0.4769640266895294, -0.14957180619239807, -0.0009787643793970346, 0.24949949979782104]","[0.0, 1.0]"
"[-0.4799554646015167, 0.04556410759687424, 0.004011225420981646, -0.04349198937416077]","[0.0, 1.0]"
"[-0.4790441691875458, 0.24062830209732056, 0.0031413857359439135, -0.3349066376686096]","[1.0, 0.0]"
"[-0.4742316007614136, 0.04546179249882698, -0.0035567472223192453, -0.04123474285006523]","[1.0, 0.0]"
"[-0.4733223617076874, -0.14960898458957672, -0.004381441976875067, 0.2503238618373871]","[0.0, 1.0]"
"[-0.4763145446777344, 0.04557526856660843, 0.0006250355509109795, -0.04373782128095627]","[0.0, 1.0]"
"[-0.4754030406475067, 0.2406882494688034, -0.00024972090614028275, -0.3362234830856323]","[1.0, 0.0]"
"[-0.470589280128479, 0.045569851994514465, -0.0069741904735565186, -0.0436193086206913]","[1.0, 0.0]"
"[-0.4696778655052185, -0.14945140480995178, -0.00784657709300518, 0.24685506522655487]","[0.0, 1.0]"
"[-0.4726669192314148, 0.045781731605529785, -0.0029094754718244076, -0.04829249158501625]","[1.0, 0.0]"
"[-0.47175127267837524, -0.14929838478565216, -0.0038753252010792494, 0.24347105622291565]","[0.0, 1.0]"
"[-0.4747372269630432, 0.045878712087869644, 0.0009940956952050328, -0.05043172836303711]","[0.0, 1.0]"
"[-0.47381967306137085, 0.2409863919019699, -1.453883851354476e-05, -0.3428008556365967]","[1.0, 0.0]"
"[-0.4689999520778656, 0.04586464911699295, -0.006870555691421032, -0.05012250319123268]","[1.0, 0.0]"
"[-0.46808263659477234, -0.14915812015533447, -0.007873006165027618, 0.24038481712341309]","[0.0, 1.0]"
"[-0.47106581926345825, 0.04607541486620903, -0.00306530948728323, -0.05477104336023331]","[1.0, 0.0]"
"[-0.4701443016529083, -0.14900244772434235, -0.004160730168223381, 0.23694318532943726]","[0.0, 1.0]"
"[-0.47312435507774353, 0.04617869481444359, 0.0005781332729384303, -0.057049255818128586]","[1.0, 0.0]"
"[-0.47220078110694885, -0.14895154535770416, -0.0005628518993034959, 0.23581601679325104]","[0.0, 1.0]"
"[-0.4751797914505005, 0.04617844521999359, 0.004153468646109104, -0.05704439431428909]","[0.0, 1.0]"
"[-0.4742562472820282, 0.24124060571193695, 0.0030125805642455816, -0.34841397404670715]","[1.0, 0.0]"
"[-0.46943143010139465, 0.04607592895627022, -0.003955699037760496, -0.05478261038661003]","[1.0, 0.0]"
"[-0.4685099124908447, -0.14898908138275146, -0.005051351152360439, 0.23664964735507965]","[0.0, 1.0]"
"[-0.47148969769477844, 0.04620467498898506, -0.0003183583321515471, -0.05762234330177307]","[1.0, 0.0]"
"[-0.4705655872821808, -0.148912712931633, -0.0014708051458001137, 0.23496012389659882]","[0.0, 1.0]"
"[-0.47354385256767273, 0.04623022302985191, 0.0032283973414450884, -0.058186378329992294]","[0.0, 1.0]"
"[-0.4726192355155945, 0.24130573868751526, 0.0020646697375923395, -0.34984898567199707]","[1.0, 0.0]"
"[-0.46779313683509827, 0.046154484152793884, -0.004932309966534376, -0.056515708565711975]","[1.0, 0.0]"
"[-0.4668700397014618, -0.14889639616012573, -0.006062624044716358, 0.23460696637630463]","[0.0, 1.0]"
"[-0.46984797716140747, 0.0463116429746151, -0.00137048470787704, -0.059982120990753174]","[1.0, 0.0]"
"[-0.4689217209815979, -0.1487906277179718, -0.002570127137005329, 0.2322680950164795]","[0.0, 1.0]"
"[-0.47189754247665405, 0.04636795073747635, 0.002075234893709421, -0.061224427074193954]","[1.0, 0.0]"
"[-0.47097018361091614, -0.14878369867801666, 0.0008507462334819138, 0.23211252689361572]","[0.0, 1.0]"
"[-0.47394585609436035, 0.04632608965039253, 0.0054929968900978565, -0.060301925987005234]","[0.0, 1.0]"
"[-0.4730193316936493, 0.2413688600063324, 0.004286958370357752, -0.35124671459198]","[1.0, 0.0]"
"[-0.4681919515132904, 0.04618620127439499, -0.0027379761449992657, -0.057215072214603424]","[1.0, 0.0]"
"[-0.4672682285308838, -0.14889638125896454, -0.0038822777569293976, 0.23460274934768677]","[0.0, 1.0]"
"[-0.47024616599082947, 0.04628081992268562, 0.000809777295216918, -0.05930224061012268]","[1.0, 0.0]"
"[-0.46932053565979004, -0.14885273575782776, -0.0003762675332836807, 0.2336360663175583]","[0.0, 1.0]"
"[-0.4722976088523865, 0.046274591237306595, 0.004296453669667244, -0.05916552245616913]","[0.0, 1.0]"
"[-0.471372127532959, 0.2413346767425537, 0.003113143378868699, -0.3504897952079773]","[1.0, 0.0]"
"[-0.466545432806015, 0.04616859182715416, -0.0038966527208685875, -0.05682682618498802]","[1.0, 0.0]"
"[-0.46562203764915466, -0.14889727532863617, -0.0050331889651715755, 0.23462413251399994]","[0.0, 1.0]"
"[-0.46860000491142273, 0.04629622772336006, -0.000340706406859681, -0.059642158448696136]","[1.0, 0.0]"
"[-0.4676740765571594, -0.14882083237171173, -0.0015335496282204986, 0.23293325304985046]","[0.0, 1.0]"
"[-0.47065049409866333, 0.04632299393415451, 0.003125115530565381, -0.06023300811648369]","[0.0, 1.0]"
"[-0.46972402930259705, 0.24140000343322754, 0.0019204553682357073, -0.3519282937049866]","[1.0, 0.0]"
"[-0.464896023273468, 0.04625079035758972, -0.005118110682815313, -0.05864041671156883]","[1.0, 0.0]"
"[-0.46397101879119873, -0.148797407746315, -0.00629091914743185, 0.2324233204126358]","[0.0, 1.0]"
"[-0.46694695949554443, 0.04641386866569519, -0.0016424526693299413, -0.06223731115460396]","[1.0, 0.0]"
"[-0.4660186767578125, -0.14868450164794922, -0.0028871989343315363, 0.2299269586801529]","[0.0, 1.0]"
"[-0.4689923822879791, 0.046478595584630966, 0.0017113402718678117, -0.06366529315710068]","[1.0, 0.0]"
"[-0.46806278824806213, -0.1486678570508957, 0.0004380345344543457, 0.2295570820569992]","[0.0, 1.0]"
"[-0.4710361659526825, 0.046447839587926865, 0.005029176361858845, -0.06298764050006866]","[0.0, 1.0]"
"[-0.47010719776153564, 0.24149732291698456, 0.003769423346966505, -0.35407960414886475]","[1.0, 0.0]"
"[-0.4652772545814514, 0.04632197692990303, -0.0033121684100478888, -0.0602104477584362]","[1.0, 0.0]"
"[-0.4643508195877075, -0.1487523317337036, -0.004516377579420805, 0.23142562806606293]","[0.0, 1.0]"
"[-0.4673258662223816, 0.046433866024017334, 0.00011213513789698482, -0.06267848610877991]","[1.0, 0.0]"
"[-0.4663971960544586, -0.14868968725204468, -0.0011414346517995, 0.2300398200750351]","[0.0, 1.0]"
"[-0.46937096118927, 0.04644855111837387, 0.0034593616146594286, -0.06300293654203415]","[0.0, 1.0]"
"[-0.46844199299812317, 0.2415207326412201, 0.0021993028931319714, -0.3545924127101898]","[1.0, 0.0]"
"[-0.4636116027832031, 0.0463675782084465, -0.004892545286566019, -0.061216793954372406]","[1.0, 0.0]"
"[-0.4626842439174652, -0.14868387579917908, -0.006116881035268307, 0.2299184948205948]","[0.0, 1.0]"
"[-0.46565791964530945, 0.04652494192123413, -0.0015185113297775388, -0.06468761712312698]","[1.0, 0.0]"
"[-0.4647274315357208, -0.14857520163059235, -0.0028122635558247566, 0.2275158315896988]","[0.0, 1.0]"
"[-0.46769893169403076, 0.04658682271838188, 0.0017380529316142201, -0.0660528615117073]","[1.0, 0.0]"
"[-0.46676719188690186, -0.14856000244617462, 0.000416995637351647, 0.2271779179573059]","[0.0, 1.0]"
"[-0.4697383940219879, 0.046555984765291214, 0.00496055418625474, -0.06537344306707382]","[0.0, 1.0]"
"[-0.46880728006362915, 0.2416064590215683, 0.0036530853249132633, -0.3564871549606323]","[1.0, 0.0]"
"[-0.46397513151168823, 0.04643276706337929, -0.0034766579046845436, -0.06265456229448318]","[1.0, 0.0]"
"[-0.46304649114608765, -0.14863915741443634, -0.004729749169200659, 0.22892943024635315]","[0.0, 1.0]"
"[-0.46601927280426025, 0.04655005782842636, -0.00015116074064280838, -0.06524166464805603]","[1.0, 0.0]"
"[-0.46508824825286865, -0.1485697329044342, -0.00145599409006536, 0.22739356756210327]","[0.0, 1.0]"
"[-0.4680596590042114, 0.04657300189137459, 0.003091877093538642, -0.06574828177690506]","[0.0, 1.0]"
"[-0.467128187417984, 0.24165049195289612, 0.0017769115511327982, -0.3574540913105011]","[1.0, 0.0]"
"[-0.46229517459869385, 0.04650332033634186, -0.0053721703588962555, -0.0642113983631134]","[1.0, 0.0]"
"[-0.46136513352394104, -0.14854119718074799, -0.00665639853104949, 0.226771742105484]","[0.0, 1.0]"
"[-0.46433594822883606, 0.046675246208906174, -0.0021209637634456158, -0.06800340116024017]","[1.0, 0.0]"
"[-0.4634024500846863, -0.14841623604297638, -0.0034810316283255816, 0.22400958836078644]","[0.0, 1.0]"
"[-0.46637076139450073, 0.04675529524683952, 0.0009991602273657918, -0.06976934522390366]","[1.0, 0.0]"
"[-0.465435653924942, -0.14838096499443054, -0.00039622673648409545, 0.22322864830493927]","[0.0, 1.0]"
"[-0.46840327978134155, 0.04674664884805679, 0.004068346228450537, -0.06957923620939255]","[0.0, 1.0]"
"[-0.46746835112571716, 0.24181003868579865, 0.002676761709153652, -0.36097580194473267]","[1.0, 0.0]"
"[-0.4626321494579315, 0.04665013775229454, -0.0045427544973790646, -0.06745003908872604]","[1.0, 0.0]"
"[-0.46169912815093994, -0.14840638637542725, -0.005891755223274231, 0.22379615902900696]","[0.0, 1.0]"
"[-0.46466726064682007, 0.046799272298812866, -0.0014158319681882858, -0.07073941081762314]","[1.0, 0.0]"
"[-0.4637312889099121, -0.1483023464679718, -0.0028306201566010714, 0.22149647772312164]","[0.0, 1.0]"
"[-0.4666973352432251, 0.046859946101903915, 0.0015993093838915229, -0.07207799702882767]","[1.0, 0.0]"
"[-0.46576014161109924, -0.1482848972082138, 0.0001577494404045865, 0.22110909223556519]","[0.0, 1.0]"
"[-0.4687258303165436, 0.046834796667099, 0.0045799314975738525, -0.07152406871318817]","[0.0, 1.0]"
"[-0.4677891433238983, 0.2418907880783081, 0.0031494498252868652, -0.36275848746299744]","[1.0, 0.0]"
"[-0.46295133233070374, 0.046724218875169754, -0.004105720203369856, -0.06908415257930756]","[1.0, 0.0]"
"[-0.4620168209075928, -0.14833863079547882, -0.005487402901053429, 0.22230057418346405]","[0.0, 1.0]"
"[-0.46498361229896545, 0.04686132073402405, -0.001041391515173018, -0.07210823148488998]","[1.0, 0.0]"
"[-0.4640463888645172, -0.1482456773519516, -0.002483556279912591, 0.22024594247341156]","[0.0, 1.0]"
"[-0.46701130270957947, 0.046911679208278656, 0.0019213628256693482, -0.07321935892105103]","[1.0, 0.0]"
"[-0.46607306599617004, -0.14823776483535767, 0.0004569756565615535, 0.22006914019584656]","[0.0, 1.0]"
"[-0.469037801027298, 0.046877652406692505, 0.004858358763158321, -0.07246959209442139]","[0.0, 1.0]"
"[-0.46810024976730347, 0.24192962050437927, 0.0034089668188244104, -0.3636157512664795]","[1.0, 0.0]"
"[-0.4632616639137268, 0.046759381890296936, -0.003863347927108407, -0.06985985487699509]","[1.0, 0.0]"
"[-0.4623264968395233, -0.1483069658279419, -0.005260545294731855, 0.221601665019989]","[0.0, 1.0]"
"[-0.46529263257980347, 0.046889778226614, -0.0008285116637125611, -0.072735995054245]","[1.0, 0.0]"
"[-0.46435481309890747, -0.14822028577327728, -0.0022832315880805254, 0.2196854203939438]","[0.0, 1.0]"
"[-0.46731922030448914, 0.046934228390455246, 0.002110476838424802, -0.07371685653924942]","[1.0, 0.0]"
"[-0.4663805365562439, -0.14821791648864746, 0.0006361397681757808, 0.21963118016719818]","[0.0, 1.0]"
"[-0.4693449139595032, 0.04689493775367737, 0.005028763320297003, -0.07285100966691971]","[0.0, 1.0]"
"[-0.46840700507164, 0.24194443225860596, 0.0035717433784157038, -0.36394309997558594]","[1.0, 0.0]"
"[-0.4635681211948395, 0.046771902590990067, -0.003707118798047304, -0.07013608515262604]","[1.0, 0.0]"
"[-0.4626326858997345, -0.14829669892787933, -0.005109840538352728, 0.22137492895126343]","[0.0, 1.0]"
"[-0.46559861302375793, 0.04689791053533554, -0.0006823419244028628, -0.0729154646396637]","[1.0, 0.0]"
"[-0.46466064453125, -0.14821425080299377, -0.002140651224181056, 0.21955209970474243]","[0.0, 1.0]"
"[-0.4676249325275421, 0.04693823307752609, 0.0022503910586237907, -0.0738053023815155]","[1.0, 0.0]"
"[-0.4666861891746521, -0.1482159048318863, 0.0007742849411442876, 0.21958677470684052]","[0.0, 1.0]"
"[-0.4696505069732666, 0.046894967555999756, 0.005166020710021257, -0.07285179942846298]","[0.0, 1.0]"
"[-0.46871259808540344, 0.24194248020648956, 0.0037089844699949026, -0.363900363445282]","[1.0, 0.0]"
"[-0.4638737440109253, 0.046768009662628174, -0.0035690227523446083, -0.07005023211240768]","[1.0, 0.0]"
"[-0.4629383981227875, -0.1483025997877121, -0.004970027133822441, 0.22150450944900513]","[0.0, 1.0]"
"[-0.46590444445610046, 0.04689004272222519, -0.0005399370566010475, -0.07274200767278671]","[1.0, 0.0]"
"[-0.46496662497520447, -0.14822416007518768, -0.001994777237996459, 0.21977052092552185]","[0.0, 1.0]"
"[-0.4679311215877533, 0.04692624509334564, 0.002400633180513978, -0.07354097813367844]","[1.0, 0.0]"
"[-0.46699258685112, -0.14823003113269806, 0.0009298137156292796, 0.21989838778972626]","[0.0, 1.0]"
"[-0.4699572026729584, 0.04687860980629921, 0.0053277816623449326, -0.07249108701944351]","[0.0, 1.0]"
