observation,action
"[0.007820515746066795, -0.21991771921374537, -0.002166215641427382, 0.3085646928704038]","[1.0, 0.0]"
"[0.003422161361791888, -0.02476496961465985, 0.004005078215980694, 0.015199388385284063]","[0.0, 1.0]"
"[0.002926861969498691, 0.17029931549212984, 0.004309065983686375, -0.2762172027118302]","[0.0, 1.0]"
"[0.006332848279341288, -0.024883847348360966, -0.001215278070550229, 0.017821684903788604]","[1.0, 0.0]"
"[0.005835171332374069, -0.2199883490114838, -0.000858844372474457, 0.31012092962121085]","[1.0, 0.0]"
"[0.001435404352144393, -0.024854171829330085, 0.00534357421994976, 0.01716727158373277]","[0.0, 1.0]"
"[0.0009383209155577913, 0.17019074020749234, 0.005686919651624415, -0.2738249161842205]","[0.0, 1.0]"
"[0.004342135719707638, -0.02501189007418894, 0.00021042132794000558, 0.02064623982225644]","[1.0, 0.0]"
"[0.003841897918223859, 0.1701070428509996, 0.0006233461243851345, -0.27197028921608796]","[0.0, 1.0]"
"[0.007244038775243851, -0.025023797531034148, -0.004816059659936625, 0.020909178240578863]","[1.0, 0.0]"
"[0.006743562824623168, -0.22007635149777216, -0.004397876095125047, 0.3120687000310971]","[1.0, 0.0]"
"[0.002342035794667725, -0.02489202318684164, 0.0018434979054968948, 0.018002067497199514]","[0.0, 1.0]"
"[0.0018441953309308921, 0.1702034417034069, 0.002203539255440885, -0.2740986444893987]","[0.0, 1.0]"
"[0.00524826416499903, -0.024949880542083885, -0.003278433634347089, 0.019278468208255906]","[1.0, 0.0]"
"[0.004749266554157352, -0.22002466233552562, -0.0028928642701819707, 0.3109252106215313]","[1.0, 0.0]"
"[0.0003487733074468398, -0.02486161579109536, 0.003325639942248655, 0.017331364835283913]","[0.0, 1.0]"
"[-0.00014845900837506733, 0.17021248434609113, 0.003672267238954333, -0.2743004309089889]","[0.0, 1.0]"
"[0.0032557906785467554, -0.024961669935161912, -0.0018137413792254455, 0.01953847063413383]","[1.0, 0.0]"
"[0.002756557279843517, 0.1701862452840739, -0.0014229719665427689, -0.27371616039058666]","[0.0, 1.0]"
"[0.006160282185524995, -0.024915373565958965, -0.0068972951743545025, 0.01851761797901269]","[1.0, 0.0]"
"[0.005661974714205816, -0.219937734075604, -0.006526942814774249, 0.3090164117654178]","[1.0, 0.0]"
"[0.0012632200326937364, -0.024723396165038936, -0.0003466145794658931, 0.014282234556455387]","[0.0, 1.0]"
"[0.0007687521093929577, 0.17040352423007465, -6.096988833678539e-05, -0.2785100331383826]","[0.0, 1.0]"
"[0.004176822593994451, -0.0247175571528975, -0.005631170551104437, 0.014153663244919068]","[1.0, 0.0]"
"[0.003682471450936501, -0.2197582994152876, -0.005348097286206056, 0.3050545826899871]","[1.0, 0.0]"
"[-0.0007126945373692509, -0.024560544174322935, 0.0007529943675936863, 0.010689804017603055]","[0.0, 1.0]"
"[-0.0012039054208557096, 0.17055059999730549, 0.0009667904479457474, -0.2817554489456016]","[0.0, 1.0]"
"[0.0022071065790904, -0.024585128179987564, -0.004668318530966285, 0.011232242875117537]","[1.0, 0.0]"
"[0.001715404015490649, -0.21963981939071092, -0.004443673673463934, 0.3024386108849088]","[1.0, 0.0]"
"[-0.0026773923723235693, -0.024454818781182858, 0.001605098544234242, 0.008357564832175757]","[0.0, 1.0]"
"[-0.0031664887479472266, 0.17064407634659376, 0.0017722498408777572, -0.2838185021091829]","[0.0, 1.0]"
"[0.0002463927789846487, -0.02450310734941244, -0.0039041202013059013, 0.009422854916533219]","[1.0, 0.0]"
"[-0.0002436693680036001, -0.2195688511272888, -0.003715663102975237, 0.30087143224618695]","[1.0, 0.0]"
"[-0.004635046390549376, -0.0243941376683304, 0.0023017655419485025, 0.007018980575662803]","[0.0, 1.0]"
"[-0.005122929143915984, 0.17069472746259312, 0.0024421451534617587, -0.28493682344545057]","[0.0, 1.0]"
"[-0.0017090345946641217, -0.02446196894855196, -0.003256591315447253, 0.008515338186546817]","[1.0, 0.0]"
"[-0.002198273973635161, -0.21953706506494122, -0.0030862845517163166, 0.3001689945729272]","[1.0, 0.0]"
"[-0.0065890152749339854, -0.024371259608100215, 0.002917095339742227, 0.006514314406843358]","[0.0, 1.0]"
"[-0.00707644046709599, 0.17070873508870318, 0.0030473816278790943, -0.2852468078087837]","[0.0, 1.0]"
"[-0.0036622657653219265, -0.02445654525300009, -0.0026575545282965796, 0.008395682209865418]","[1.0, 0.0]"
"[-0.004151396670381929, -0.21954028279945545, -0.0024896408840992712, 0.30023893507030097]","[1.0, 0.0]"
"[-0.008542202326371037, -0.024382934095074166, 0.0035151378173067485, 0.006771865584044967]","[0.0, 1.0]"
"[-0.00902986100827252, 0.1706884291109827, 0.003650575128987648, -0.28479992308217733]","[0.0, 1.0]"
"[-0.005616092426052866, -0.024485397035998696, -0.002045423332655899, 0.009032132077437471]","[1.0, 0.0]"
"[-0.00610580036677284, 0.17066582856151827, -0.0018647806911071497, -0.2842954480106098]","[0.0, 1.0]"
"[-0.0026924837955424746, -0.024429476437778264, -0.007550689651319346, 0.007798755463704121]","[1.0, 0.0]"
"[-0.00318107332429804, -0.2194423307666498, -0.007394714542045264, 0.29808981664458495]","[1.0, 0.0]"
"[-0.007569919939631036, -0.024215754537404793, -0.0014329182091535652, 0.0030839325081872815]","[0.0, 1.0]"
"[-0.008054235030379131, -0.2193171263426222, -0.0013712395589898195, 0.29531441196214786]","[1.0, 0.0]"
"[-0.012440577557231575, -0.02417565308372585, 0.0045350486802531375, 0.0021993329628366975]","[0.0, 1.0]"
"[-0.012924090618906092, 0.17088096627980212, 0.004579035339509871, -0.28904928759754966]","[0.0, 1.0]"
"[-0.009506471293310049, -0.024305981389833003, -0.0012019504124411223, 0.005074296151330759]","[1.0, 0.0]"
"[-0.009992590921106709, 0.17083318688286298, -0.0011004644894145072, -0.287987618157969]","[0.0, 1.0]"
"[-0.00657592718344945, -0.02427305383253739, -0.006860216852573888, 0.004348029212087323]","[1.0, 0.0]"
"[-0.0070613882601001975, -0.2192959511454828, -0.006773256268332141, 0.29485860356408544]","[1.0, 0.0]"
"[-0.011447307283009854, -0.02407809430812835, -0.0008760841970504325, 4.7213172830296024e-05]","[0.0, 1.0]"
"[-0.01192886916917242, 0.1710564102756119, -0.0008751399335938265, -0.29291200009603036]","[0.0, 1.0]"
"[-0.008507740963660183, -0.024053052482601478, -0.006733379935514434, -0.0005052091376868129]","[1.0, 0.0]"
"[-0.008988802013312213, -0.21907779312660783, -0.0067434841182681705, 0.2900456715279985]","[1.0, 0.0]"
"[-0.013370357875844369, -0.023860336431292595, -0.0009425706877082005, -0.004756424771208967]","[0.0, 1.0]"
"[-0.01384756460447022, -0.21896875715302277, -0.00103769918313238, 0.2876289605637221]","[1.0, 0.0]"
"[-0.018226939747530674, -0.02383202294985709, 0.004714880028142063, -0.005381066650833932]","[0.0, 1.0]"
"[-0.018703580206527817, 0.17122199385452758, 0.004607258695125384, -0.29657267021915534]","[0.0, 1.0]"
"[-0.015279140329437266, -0.023965332754584262, -0.0013241947092577228, -0.002440258442239829]","[1.0, 0.0]"
"[-0.01575844698452895, 0.1711755842876139, -0.0013729998781025193, -0.29554069050284687]","[0.0, 1.0]"
"[-0.012334935298776672, -0.023926766216163742, -0.007283813688159457, -0.003291102429248627]","[1.0, 0.0]"
"[-0.012813470623099947, -0.2189435036190169, -0.0073496357367444295, 0.2870848216153021]","[1.0, 0.0]"
"[-0.017192340695480285, -0.023717514235534726, -0.0016079393044383878, -0.007907026785868299]","[0.0, 1.0]"
"[-0.01766669098019098, 0.17142746013123916, -0.0017660798401557538, -0.301096843881976]","[0.0, 1.0]"
"[-0.014238141777566196, -0.023669274652483557, -0.007788016717795275, -0.008971425294961421]","[1.0, 0.0]"
"[-0.014711527270615869, -0.21867867400105628, -0.007967445223694502, 0.28124414904495504]","[1.0, 0.0]"
"[-0.019085100750636994, -0.023443984451391203, -0.0023425622427954013, -0.01394099429116663]","[0.0, 1.0]"
"[-0.019553980439664817, -0.21853226213332833, -0.002621382128618734, 0.27800190663810964]","[1.0, 0.0]"
"[-0.023924625682331384, -0.0233730124087643, 0.0029386560041434586, -0.015506647613775348]","[0.0, 1.0]"
"[-0.02439208593050667, 0.1717066718485118, 0.0026285230518679516, -0.30726094689177824]","[0.0, 1.0]"
"[-0.020957952493536432, -0.023452635298595148, -0.0035166958859676137, -0.013750212569436537]","[1.0, 0.0]"
"[-0.021427005199508336, -0.21852397649527094, -0.0037917001373563445, 0.2778210834106536]","[1.0, 0.0]"
"[-0.025797484729413754, -0.023348138109187455, 0.0017647215308567278, -0.01605532680943167]","[0.0, 1.0]"
"[-0.026264447491597502, 0.1717484604605176, 0.0014436149946680944, -0.30818094111980043]","[0.0, 1.0]"
"[-0.02282947828238715, -0.023394030760785334, -0.004720003827727914, -0.01504308663804188]","[1.0, 0.0]"
"[-0.023297358897602854, -0.21844797430469282, -0.005020865560488752, 0.2761468935884553]","[1.0, 0.0]"
"[-0.02766631838369671, -0.02325475131630772, 0.000502072311280354, -0.01811537869187807]","[0.0, 1.0]"
"[-0.028131413410022864, 0.17185999601465674, 0.0001397647374427926, -0.3106398535471131]","[0.0, 1.0]"
"[-0.02469421348972973, -0.023263946198855717, -0.00607303233349947, -0.017912852252859934]","[1.0, 0.0]"
"[-0.02515949241370684, -0.21829827896456339, -0.006431289378556668, 0.27284779147993343]","[1.0, 0.0]"
"[-0.02952545799299811, -0.023085154083981457, -0.0009743335489579997, -0.021856626176489313]","[0.0, 1.0]"
"[-0.029987161074677738, 0.17205075648683907, -0.0014114660724877858, -0.3148468071151265]","[0.0, 1.0]"
"[-0.026546145944940956, -0.023051060333770107, -0.007708402214790316, -0.022609344288405664]","[1.0, 0.0]"
"[-0.027007167151616357, -0.2180616221649006, -0.008160589100558429, 0.2676315601261381]","[1.0, 0.0]"
"[-0.03136839959491437, -0.022824162940118214, -0.0028079578980356673, -0.027614063921099774]","[0.0, 1.0]"
"[-0.031824882853716735, -0.21790573368784874, -0.003360239176457663, 0.2641816000549301]","[1.0, 0.0]"
"[-0.03618299752747371, -0.02273598212693287, 0.0019233928246409392, -0.02955928297016569]","[0.0, 1.0]"
"[-0.03663771717001237, 0.17235833372220255, 0.0013322071652376254, -0.32163473829746886]","[0.0, 1.0]"
"[-0.03319055049556832, -0.02278256347973831, -0.005100487600711752, -0.028531983452319]","[1.0, 0.0]"
"[-0.033646201765163086, -0.21783100028420155, -0.005671127269758132, 0.26253732927479717]","[1.0, 0.0]"
"[-0.038002821770847114, -0.02262855925946408, -0.00042038068426218916, -0.0319289262255017]","[0.0, 1.0]"
"[-0.038455392956036394, 0.1724994178922881, -0.001058959208772223, -0.32474445800841295]","[0.0, 1.0]"
"[-0.03500540459819063, -0.022607439257575912, -0.0075538483689404825, -0.03239567032662549]","[1.0, 0.0]"
"[-0.03545755338334215, -0.21762025489651676, -0.008201761775472993, 0.2578943972063953]","[1.0, 0.0]"
"[-0.03980995848127249, -0.022382176832620143, -0.0030438738313450873, -0.0373641607847881]","[0.0, 1.0]"
"[-0.04025760201792489, -0.21746034661170657, -0.0037911570470408494, 0.25435684078637255]","[1.0, 0.0]"
"[-0.04460680895015902, -0.02228446972845141, 0.0012959797686866014, -0.0395194681144751]","[0.0, 1.0]"
"[-0.04505249834472805, 0.17281887326292045, 0.0005055904063970994, -0.3317932188898816]","[0.0, 1.0]"
"[-0.041596120879469636, -0.022310270910706698, -0.006130273971400533, -0.0389508964657187]","[1.0, 0.0]"
"[-0.04204232629768377, -0.21734378001517227, -0.006909291900714907, 0.2517915808917345]","[1.0, 0.0]"
"[-0.04638920189798722, -0.022123851848642767, -0.001873460282880217, -0.04306263743989919]","[0.0, 1.0]"
"[-0.04683167893496007, 0.17302491396295244, -0.0027347130316782006, -0.33633606945073213]","[0.0, 1.0]"
"[-0.043371180655701023, -0.022058012722879383, -0.009461434420692843, -0.04451677826895167]","[1.0, 0.0]"
"[-0.04381234091015861, -0.21704302237380727, -0.010351769986071877, 0.24516602497756124]","[1.0, 0.0]"
"[-0.04815320135763476, -0.021774760276916216, -0.005448449486520652, -0.050764040744514294]","[0.0, 1.0]"
"[-0.048588696563173085, -0.2168181643489641, -0.006463730301410938, 0.24019488666491445]","[1.0, 0.0]"
"[-0.05292505985015237, -0.021604476948982182, -0.001659832568112649, -0.05451985093939027]","[0.0, 1.0]"
"[-0.05335714938913201, -0.2167025892680205, -0.0027502295869004543, 0.23763892386037194]","[1.0, 0.0]"
"[-0.05769120117449242, -0.021541455464676035, 0.002002548890306984, -0.055910236210199526]","[0.0, 1.0]"
"[-0.05812203028378594, 0.17355172521116097, 0.0008843441661029936, -0.3479606714715955]","[0.0, 1.0]"
"[-0.05465099577956272, -0.02158279316297118, -0.006074869263328916, -0.05499901121529449]","[1.0, 0.0]"
"[-0.055082651642822146, -0.21661711529434866, -0.007174849487634806, 0.23576107325478984]","[1.0, 0.0]"
"[-0.05941499394870912, -0.021393394176085767, -0.002459628022539009, -0.05917635874304228]","[0.0, 1.0]"
"[-0.05984286183223083, -0.21647999291765885, -0.0036431551973998546, 0.2327295242884752]","[1.0, 0.0]"
"[-0.064172461690584, -0.02130617603961471, 0.00101143528836965, -0.06110034344438431]","[0.0, 1.0]"
"[-0.0645985852113763, 0.17380125880693229, -0.0002105715805180363, -0.35346398409376134]","[0.0, 1.0]"
"[-0.06112256003523766, -0.021317697541478248, -0.007279851262393263, -0.06084746410409836]","[1.0, 0.0]"
"[-0.061548913986067225, -0.21633451880682292, -0.00849680054447523, 0.22952975909350903]","[1.0, 0.0]"
"[-0.06587560436220369, -0.021092184982905493, -0.0039062053626050487, -0.06582119927706553]","[0.0, 1.0]"
"[-0.0662974480618618, -0.2161579147973622, -0.005222629348146359, 0.22562674169227748]","[1.0, 0.0]"
"[-0.07062060635780905, -0.02096171374483699, -0.0007100945143008099, -0.06869901283602298]","[0.0, 1.0]"
"[-0.07103984063270578, 0.17417041079672502, -0.0020840747710212694, -0.361605893623808]","[0.0, 1.0]"
"[-0.06755643241677128, -0.020921855689932517, -0.00931619264349743, -0.06958084695080824]","[1.0, 0.0]"
"[-0.06797486953056993, -0.21590901255922054, -0.010707809582513595, 0.2201482750144081]","[1.0, 0.0]"
"[-0.07229304978175434, -0.020635651901031032, -0.0063048440822254335, -0.07589300987175224]","[0.0, 1.0]"
"[-0.07270576281977496, -0.21566665299196877, -0.007822704279660479, 0.21479406538769502]","[1.0, 0.0]"
"[-0.07701909587961434, -0.02043374359686237, -0.0035268229719065784, -0.08034618993743631]","[0.0, 1.0]"
"[-0.07742777075155158, -0.2155049601053108, -0.005133746770655305, 0.21122193123081928]","[1.0, 0.0]"
"[-0.0817378699536578, -0.020309984609796855, -0.000909308146038919, -0.08307598861693505]","[0.0, 1.0]"
"[-0.08214406964585373, 0.17482498948362693, -0.00257082791837762, -0.37604566530593125]","[0.0, 1.0]"
"[-0.0786475698561812, -0.020260352795756414, -0.010091741224496246, -0.0841744414738903]","[1.0, 0.0]"
"[-0.07905277691209632, -0.21523620036239624, -0.011775230053974052, 0.20530751571404415]","[1.0, 0.0]"
"[-0.08335750091934424, -0.019947856163302746, -0.007669079739693169, -0.09106653002127973]","[0.0, 1.0]"
"[-0.0837564580426103, -0.21495904869921764, -0.009490410340118764, 0.19918696932704427]","[1.0, 0.0]"
"[-0.08805563901659465, -0.019702653392471764, -0.005506670953577879, -0.09647457273955584]","[0.0, 1.0]"
"[-0.08844969208444409, -0.21474524973698186, -0.007436162408368996, 0.19446593294047393]","[1.0, 0.0]"
"[-0.09274459707918373, -0.019517721242520686, -0.0035468437495595174, -0.10055347488720917]","[0.0, 1.0]"
"[-0.09313495150403414, -0.21458866138504532, -0.005557913247303701, 0.19100832494346237]","[1.0, 0.0]"
"[-0.09742672473173505, -0.019387642229727026, -0.0017377467484344538, -0.1034226995051325]","[0.0, 1.0]"
"[-0.09781447757632959, 0.17575916951773862, -0.003806200738537104, -0.39665337244039756]","[0.0, 1.0]"
"[-0.09429929418597482, -0.01930857319945231, -0.011739268187345055, -0.10517289816106645]","[1.0, 0.0]"
"[-0.09468546564996387, -0.21426034254025828, -0.013842726150566384, 0.1837833407172444]","[1.0, 0.0]"
"[-0.09897067250076903, -0.01894308624690877, -0.010167059336221496, -0.11323410550935337]","[0.0, 1.0]"
"[-0.0993495342257072, -0.21391788952570068, -0.012431741446408563, 0.17622391981415214]","[1.0, 0.0]"
"[-0.10362789201622122, -0.018620252341101068, -0.00890726305012552, -0.12035473692336168]","[0.0, 1.0]"
"[-0.10400029706304324, -0.21361346103801632, -0.011314357788592754, 0.16950477251633395]","[1.0, 0.0]"
"[-0.10827256628380356, -0.018331405480078666, -0.007924262338266076, -0.12672591200991828]","[0.0, 1.0]"
"[-0.10863919439340514, -0.21333894411467413, -0.010458780578464442, 0.1634465032768655]","[1.0, 0.0]"
"[-0.11290597327569862, -0.0180688450558065, -0.007189850512927132, -0.1325174510149822]","[0.0, 1.0]"
"[-0.11326735017681476, -0.21308707238958052, -0.009840199533226776, 0.15788853123239155]","[1.0, 0.0]"
"[-0.11752909162460637, -0.0178256301352768, -0.006682428908578945, -0.13788242393341]","[0.0, 1.0]"
"[-0.11788560422731191, -0.2128512351192136, -0.009440077387247146, 0.15268483245914077]","[1.0, 0.0]"
"[-0.12214262892969618, -0.017595395270930847, -0.006386380738064331, -0.1429612187637605]","[0.0, 1.0]"
"[-0.1224945368351148, -0.21262530424907436, -0.009245605113339541, 0.14770009570317555]","[1.0, 0.0]"
"[-0.12674704292009628, -0.017372183071225816, -0.00629160319927603, -0.14788523747493887]","[0.0, 1.0]"
"[-0.1270944865815208, -0.21240347523233105, -0.009249307948774807, 0.1428061915199702]","[1.0, 0.0]"
"[-0.13134255608616743, -0.017150289188131218, -0.006393184118375403, -0.15278031751199267]","[0.0, 1.0]"
"[-0.13168556186993005, -0.21218011761133426, -0.009448790468615256, 0.1378788632545649]","[1.0, 0.0]"
"[-0.13592916422215673, -0.01692411572005989, -0.006691213203523959, -0.1577699684525688]","[0.0, 1.0]"
"[-0.13626764653655793, -0.21194963160557978, -0.009846612572575335, 0.13279455458708472]","[1.0, 0.0]"
"[-0.1405066391686695, -0.016688029285416905, -0.007190721480833641, -0.16297850751923687]","[0.0, 1.0]"
"[-0.14084039975437784, -0.21170630711088634, -0.010450291631218378, 0.1274272925738376]","[1.0, 0.0]"
"[-0.14507452589659556, -0.016436220196327928, -0.007901745779741625, -0.16853417388271302]","[0.0, 1.0]"
"[-0.14540325030052212, -0.21144418160218467, -0.011272429257395886, 0.12164554731937316]","[1.0, 0.0]"
"[-0.1496321339325658, -0.016162559258879522, -0.008839518311008423, -0.17457229992477624]","[0.0, 1.0]"
"[-0.1499553851177434, -0.21115689344694136, -0.012330964309503948, 0.11530898967567194]","[1.0, 0.0]"
"[-0.15417852298668222, -0.015860448751564005, -0.010024784515990509, -0.18123861777346073]","[0.0, 1.0]"
"[-0.1544957319617135, -0.21083752708030706, -0.013649556871459724, 0.10826506670312447]","[1.0, 0.0]"
"[-0.15871248250331965, -0.015522664095658972, -0.011484255537397235, -0.18869278141618306]","[0.0, 1.0]"
"[-0.15902293578523283, -0.21047844637128615, -0.015258111165720897, 0.10034531103345645]","[1.0, 0.0]"
"[-0.16323250471265854, -0.015141182641274037, -0.013251204945051769, -0.1971121885033647]","[0.0, 1.0]"
