observation,action
"[-0.0570530965924263, -0.021123727783560753, 0.062446821480989456, 0.22051382064819336]","[1.0, 0.0]"
"[-0.05747557058930397, -0.21708013117313385, 0.06685709953308105, 0.5322229266166687]","[0.0, 1.0]"
"[-0.06181717291474342, -0.022959085181355476, 0.0775015577673912, 0.26133325695991516]","[0.0, 1.0]"
"[-0.06227635592222214, 0.170975923538208, 0.08272822201251984, -0.0059333969838917255]","[0.0, 1.0]"
"[-0.05885683745145798, 0.3648199737071991, 0.08260955661535263, -0.2714107036590576]","[0.0, 1.0]"
"[-0.05156043544411659, 0.5586719512939453, 0.07718133926391602, -0.536937415599823]","[1.0, 0.0]"
"[-0.040386997163295746, 0.3625544607639313, 0.0664425939321518, -0.22096818685531616]","[1.0, 0.0]"
"[-0.03313590958714485, 0.16654881834983826, 0.06202322989702225, 0.09191130101680756]","[1.0, 0.0]"
"[-0.029804931953549385, -0.02940475381910801, 0.06386145204305649, 0.40349963307380676]","[0.0, 1.0]"
"[-0.030393026769161224, 0.16475608944892883, 0.07193144410848618, 0.131614550948143]","[0.0, 1.0]"
"[-0.027097905054688454, 0.35877788066864014, 0.07456374168395996, -0.1375359147787094]","[0.0, 1.0]"
"[-0.019922347739338875, 0.5527570247650146, 0.07181301712989807, -0.40579476952552795]","[0.0, 1.0]"
"[-0.008867206051945686, 0.7467910647392273, 0.06369712203741074, -0.6750007271766663]","[0.0, 1.0]"
"[0.0060686152428388596, 0.9409726858139038, 0.05019710958003998, -0.9469681978225708]","[0.0, 1.0]"
"[0.024888070300221443, 1.1353840827941895, 0.0312577448785305, -1.223466157913208]","[0.0, 1.0]"
"[0.04759575054049492, 1.3300896883010864, 0.006788423750549555, -1.50619375705719]","[0.0, 1.0]"
"[0.07419754564762115, 1.525128722190857, -0.023335451260209084, -1.7967495918273926]","[1.0, 0.0]"
"[0.10470011830329895, 1.330275535583496, -0.05927044525742531, -1.5114095211029053]","[1.0, 0.0]"
"[0.13130563497543335, 1.1359195709228516, -0.08949863165616989, -1.2378027439117432]","[1.0, 0.0]"
"[0.15402401983737946, 0.9420539736747742, -0.11425469070672989, -0.9744457602500916]","[1.0, 0.0]"
"[0.1728651076555252, 0.7486347556114197, -0.13374359905719757, -0.7197263240814209]","[0.0, 1.0]"
"[0.18783779442310333, 0.9453286528587341, -0.1481381356716156, -1.0513359308242798]","[0.0, 1.0]"
"[0.20674437284469604, 1.1420714855194092, -0.16916485130786896, -1.3866113424301147]","[0.0, 1.0]"
"[0.22958579659461975, 1.3388495445251465, -0.19689707458019257, -1.727062702178955]","[1.0, 0.0]"
"[0.04405535012483597, 0.026533734053373337, -0.02106325887143612, -0.03946403041481972]","[1.0, 0.0]"
"[0.044586021453142166, -0.16827993094921112, -0.021852539852261543, 0.24649952352046967]","[0.0, 1.0]"
"[0.041220422834157944, 0.027147188782691956, -0.01692255027592182, -0.05299531668424606]","[0.0, 1.0]"
"[0.041763368993997574, 0.22250764071941376, -0.01798245497047901, -0.3509690463542938]","[0.0, 1.0]"
"[0.04621352255344391, 0.417880654335022, -0.02500183694064617, -0.6492677330970764]","[1.0, 0.0]"
"[0.054571133106946945, 0.2231157422065735, -0.03798719123005867, -0.36456143856048584]","[0.0, 1.0]"
"[0.05903344973921776, 0.4187563955783844, -0.04527841880917549, -0.6689762473106384]","[1.0, 0.0]"
"[0.06740857660770416, 0.22429229319095612, -0.058657944202423096, -0.3908863663673401]","[1.0, 0.0]"
"[0.07189442217350006, 0.030049769207835197, -0.06647567451000214, -0.11725924164056778]","[0.0, 1.0]"
"[0.07249541580677032, 0.22605809569358826, -0.06882085651159286, -0.4301517903804779]","[1.0, 0.0]"
"[0.07701657712459564, 0.03197476640343666, -0.07742389291524887, -0.15993332862854004]","[1.0, 0.0]"
"[0.07765607535839081, -0.16195827722549438, -0.08062256127595901, 0.10735490173101425]","[0.0, 1.0]"
"[0.07441691309213638, 0.034220900386571884, -0.0784754604101181, -0.209635391831398]","[0.0, 1.0]"
"[0.0751013308763504, 0.2303721159696579, -0.08266817033290863, -0.5260047912597656]","[1.0, 0.0]"
"[0.0797087699174881, 0.03650479391217232, -0.09318826347589493, -0.26047369837760925]","[1.0, 0.0]"
"[0.08043886721134186, -0.15717187523841858, -0.09839773923158646, 0.0014230869710445404]","[0.0, 1.0]"
"[0.07729543000459671, 0.03921347111463547, -0.09836927801370621, -0.3206122815608978]","[1.0, 0.0]"
"[0.0780797004699707, -0.15438002347946167, -0.10478152334690094, -0.06049984693527222]","[1.0, 0.0]"
"[0.0749920979142189, -0.34785574674606323, -0.10599151998758316, 0.19737260043621063]","[0.0, 1.0]"
"[0.06803498417139053, -0.1513899862766266, -0.10204406827688217, -0.12677541375160217]","[0.0, 1.0]"
"[0.06500717997550964, 0.04503454640507698, -0.10457957535982132, -0.44982844591140747]","[1.0, 0.0]"
"[0.06590787321329117, -0.14846481382846832, -0.11357614398002625, -0.1918555349111557]","[1.0, 0.0]"
"[0.06293857842683792, -0.3417942523956299, -0.11741325259208679, 0.06295060366392136]","[1.0, 0.0]"
"[0.0561026930809021, -0.5350541472434998, -0.116154246032238, 0.3164043426513672]","[0.0, 1.0]"
"[0.04540161043405533, -0.33848583698272705, -0.10982615500688553, -0.010533963330090046]","[0.0, 1.0]"
"[0.03863189369440079, -0.14197421073913574, -0.11003683507442474, -0.3357495069503784]","[1.0, 0.0]"
"[0.035792406648397446, -0.3353722095489502, -0.11675182729959488, -0.07969259470701218]","[1.0, 0.0]"
"[0.029084963724017143, -0.528643786907196, -0.11834567785263062, 0.1739940196275711]","[1.0, 0.0]"
"[0.018512088805437088, -0.7218906283378601, -0.11486579477787018, 0.4271243214607239]","[0.0, 1.0]"
"[0.004074275493621826, -0.5253450870513916, -0.10632330924272537, 0.100552499294281]","[1.0, 0.0]"
"[-0.006432626862078905, -0.7187953591346741, -0.10431226342916489, 0.35788899660110474]","[1.0, 0.0]"
"[-0.02080853283405304, -0.9122916460037231, -0.09715448319911957, 0.6159436106681824]","[1.0, 0.0]"
"[-0.03905436769127846, -1.1059316396713257, -0.08483561128377914, 0.87651526927948]","[0.0, 1.0]"
"[-0.06117299944162369, -0.909765362739563, -0.0673053041100502, 0.5584124326705933]","[1.0, 0.0]"
"[-0.07936830818653107, -1.1038812398910522, -0.05613705515861511, 0.8291540741920471]","[0.0, 1.0]"
"[-0.10144592821598053, -0.9080385565757751, -0.03955397382378578, 0.5193572640419006]","[1.0, 0.0]"
"[-0.11960670351982117, -1.1025819778442383, -0.029166828840970993, 0.7993183135986328]","[0.0, 1.0]"
"[-0.14165833592414856, -0.9070723652839661, -0.013180462643504143, 0.49760475754737854]","[0.0, 1.0]"
"[-0.15979978442192078, -0.7117670774459839, -0.003228368004783988, 0.20079730451107025]","[0.0, 1.0]"
"[-0.17403513193130493, -0.5165990591049194, 0.0007875782321207225, -0.09290226548910141]","[0.0, 1.0]"
"[-0.1843671053647995, -0.3214884400367737, -0.0010704670567065477, -0.38533660769462585]","[0.0, 1.0]"
"[-0.1907968819141388, -0.12635129690170288, -0.008777199313044548, -0.6783568263053894]","[1.0, 0.0]"
"[-0.19332391023635864, -0.32135021686553955, -0.022344335913658142, -0.3884502053260803]","[1.0, 0.0]"
"[-0.19975091516971588, -0.5161479711532593, -0.0301133394241333, -0.10289515554904938]","[0.0, 1.0]"
"[-0.21007387340068817, -0.3206077218055725, -0.03217124193906784, -0.40492457151412964]","[1.0, 0.0]"
"[-0.21648602187633514, -0.5152590274810791, -0.04026973620057106, -0.1225554347038269]","[0.0, 1.0]"
"[-0.22679120302200317, -0.3195839524269104, -0.042720843106508255, -0.42766615748405457]","[0.0, 1.0]"
"[-0.2331828773021698, -0.12388381361961365, -0.05127416551113129, -0.7335046529769897]","[0.0, 1.0]"
"[-0.23566055297851562, 0.07190766930580139, -0.06594426184892654, -1.0418739318847656]","[1.0, 0.0]"
"[-0.234222412109375, -0.12227937579154968, -0.08678174018859863, -0.7706000208854675]","[1.0, 0.0]"
"[-0.23666799068450928, -0.3161066472530365, -0.10219373553991318, -0.5064350366592407]","[1.0, 0.0]"
"[-0.24299012124538422, -0.5096513032913208, -0.11232244223356247, -0.24762535095214844]","[1.0, 0.0]"
"[-0.25318315625190735, -0.7030048966407776, -0.1172749474644661, 0.007623942568898201]","[0.0, 1.0]"
"[-0.26724323630332947, -0.5064133405685425, -0.11712246388196945, -0.319637656211853]","[1.0, 0.0]"
"[-0.27737152576446533, -0.6996894478797913, -0.12351521849632263, -0.06606505811214447]","[1.0, 0.0]"
"[-0.29136529564857483, -0.8928439617156982, -0.1248365193605423, 0.18523825705051422]","[1.0, 0.0]"
"[-0.30922219157218933, -1.0859792232513428, -0.12113175541162491, 0.4360799491405487]","[0.0, 1.0]"
"[-0.330941766500473, -0.8893694877624512, -0.11241015791893005, 0.10780061781406403]","[0.0, 1.0]"
"[-0.3487291634082794, -0.6928311586380005, -0.11025414615869522, -0.21812522411346436]","[0.0, 1.0]"
"[-0.36258578300476074, -0.496319979429245, -0.11461664736270905, -0.5434513092041016]","[0.0, 1.0]"
"[-0.37251219153404236, -0.2997896671295166, -0.12548567354679108, -0.8699361085891724]","[0.0, 1.0]"
"[-0.37850797176361084, -0.10320461541414261, -0.14288440346717834, -1.1992911100387573]","[1.0, 0.0]"
"[-0.3805720806121826, -0.296218603849411, -0.16687022149562836, -0.9545857310295105]","[0.0, 1.0]"
"[-0.3864964544773102, -0.09929286688566208, -0.18596193194389343, -1.294703722000122]","[1.0, 0.0]"
"[0.0403190553188324, -0.03310217708349228, 0.008300439454615116, -0.04128025472164154]","[1.0, 0.0]"
"[0.03965701162815094, -0.22834216058254242, 0.007474834099411964, 0.2540099322795868]","[1.0, 0.0]"
"[0.035090167075395584, -0.42357003688812256, 0.012555032968521118, 0.5490411520004272]","[0.0, 1.0]"
"[0.02661876566708088, -0.22862668335437775, 0.02353585697710514, 0.26034024357795715]","[0.0, 1.0]"
"[0.022046232596039772, -0.033848486840724945, 0.028742661699652672, -0.024827228859066963]","[0.0, 1.0]"
"[0.021369261667132378, 0.16084973514080048, 0.028246115893125534, -0.3083047568798065]","[1.0, 0.0]"
"[0.024586256593465805, -0.034663066267967224, 0.02208002097904682, -0.00684928335249424]","[0.0, 1.0]"
"[0.023892994970083237, 0.16013537347316742, 0.02194303646683693, -0.29248473048210144]","[0.0, 1.0]"
"[0.027095703408122063, 0.35493770241737366, 0.016093341633677483, -0.5781671404838562]","[1.0, 0.0]"
"[0.0341944582760334, 0.15959393978118896, 0.004529998172074556, -0.2804582118988037]","[1.0, 0.0]"
"[0.03738633543252945, -0.03559233248233795, -0.0010791656095534563, 0.013650024309754372]","[1.0, 0.0]"
"[0.036674488335847855, -0.23069879412651062, -0.0008061651606112719, 0.3059922754764557]","[0.0, 1.0]"
"[0.03206051513552666, -0.03556536138057709, 0.005313680041581392, 0.01305520348250866]","[1.0, 0.0]"
"[0.03134920448064804, -0.23076310753822327, 0.005574784241616726, 0.3074099123477936]","[0.0, 1.0]"
"[0.026733944192528725, -0.03572104126214981, 0.011722982861101627, 0.016490327194333076]","[1.0, 0.0]"
"[0.026019522920250893, -0.23100914061069489, 0.012052789330482483, 0.3128488063812256]","[1.0, 0.0]"
"[0.02139933966100216, -0.42630070447921753, 0.018309764564037323, 0.6093083024024963]","[0.0, 1.0]"
"[0.012873326428234577, -0.23143942654132843, 0.030495932325720787, 0.32244816422462463]","[0.0, 1.0]"
"[0.008244537748396397, -0.036764707416296005, 0.03694489598274231, 0.03953628987073898]","[0.0, 1.0]"
"[0.0075092436745762825, 0.15780851244926453, 0.03773562237620354, -0.24126505851745605]","[0.0, 1.0]"
"[0.010665413923561573, 0.3523716628551483, 0.03291032090783119, -0.5218104124069214]","[0.0, 1.0]"
"[0.017712848260998726, 0.5470153093338013, 0.02247411198914051, -0.8039438724517822]","[0.0, 1.0]"
"[0.028653154149651527, 0.7418220043182373, 0.006395235192030668, -1.0894732475280762]","[1.0, 0.0]"
"[0.043489594012498856, 0.5466163754463196, -0.015394231304526329, -0.7947905659675598]","[0.0, 1.0]"
"[0.05442192032933235, 0.7419461607933044, -0.03129004314541817, -1.0922763347625732]","[1.0, 0.0]"
"[0.0692608430981636, 0.5472502112388611, -0.053135570138692856, -0.8095731139183044]","[0.0, 1.0]"
"[0.08020585030317307, 0.7430583834648132, -0.06932703405618668, -1.1184853315353394]","[1.0, 0.0]"
"[0.09506701678037643, 0.5489110946655273, -0.09169673919677734, -0.8483298420906067]","[1.0, 0.0]"
"[0.10604523867368698, 0.3551514744758606, -0.10866333544254303, -0.5858324766159058]","[1.0, 0.0]"
"[0.1131482645869255, 0.16170582175254822, -0.1203799843788147, -0.32925963401794434]","[1.0, 0.0]"
"[0.11638238281011581, -0.03151514008641243, -0.12696518003940582, -0.07683196663856506]","[1.0, 0.0]"
"[0.11575207859277725, -0.22460992634296417, -0.12850181758403778, 0.17325124144554138]","[1.0, 0.0]"
"[0.11125988513231277, -0.417680948972702, -0.1250367909669876, 0.4227943420410156]","[0.0, 1.0]"
"[0.10290626436471939, -0.22102995216846466, -0.11658090353012085, 0.09345559775829315]","[1.0, 0.0]"
"[0.09848566353321075, -0.4143047332763672, -0.11471179127693176, 0.34720268845558167]","[1.0, 0.0]"
"[0.09019956737756729, -0.6076240539550781, -0.1077677384018898, 0.6016245484352112]","[0.0, 1.0]"
"[0.07804708927869797, -0.4111728072166443, -0.09573525190353394, 0.277034729719162]","[1.0, 0.0]"
"[0.06982363015413284, -0.6048078536987305, -0.09019455313682556, 0.5380541086196899]","[1.0, 0.0]"
"[0.057727474719285965, -0.7985537052154541, -0.07943347096443176, 0.8010103106498718]","[0.0, 1.0]"
"[0.04175640270113945, -0.6024373769760132, -0.06341326236724854, 0.4844345152378082]","[0.0, 1.0]"
"[0.0297076553106308, -0.40648049116134644, -0.05372457578778267, 0.17245899140834808]","[1.0, 0.0]"
"[0.021578045561909676, -0.6007940173149109, -0.050275396555662155, 0.4477212727069855]","[0.0, 1.0]"
"[0.009562164545059204, -0.404998242855072, -0.04132096841931343, 0.13962401449680328]","[0.0, 1.0]"
"[0.0014621996087953448, -0.20930959284305573, -0.03852849081158638, -0.16580332815647125]","[0.0, 1.0]"
"[-0.0027239921037107706, -0.013657906092703342, -0.04184455797076225, -0.47038763761520386]","[1.0, 0.0]"
"[-0.0029971504118293524, -0.20816457271575928, -0.05125230923295021, -0.1911817342042923]","[1.0, 0.0]"
"[-0.00716044194996357, -0.40251728892326355, -0.05507594347000122, 0.08490292727947235]","[1.0, 0.0]"
"[-0.015210787765681744, -0.5968082547187805, -0.05337788537144661, 0.3597133457660675]","[1.0, 0.0]"
"[-0.027146952226758003, -0.791132390499115, -0.046183619648218155, 0.6350987553596497]","[1.0, 0.0]"
"[-0.04296959936618805, -0.9855808019638062, -0.03348164260387421, 0.9128872156143188]","[0.0, 1.0]"
"[-0.06268122047185898, -0.7900223135948181, -0.015223897993564606, 0.6098721027374268]","[1.0, 0.0]"
"[-0.07848165929317474, -0.9849281907081604, -0.003026456804946065, 0.8977213501930237]","[1.0, 0.0]"
"[-0.09818022698163986, -1.1800090074539185, 0.014927970245480537, 1.1894514560699463]","[1.0, 0.0]"
"[-0.1217804029583931, -1.3753211498260498, 0.03871699795126915, 1.4867757558822632]","[0.0, 1.0]"
"[-0.14928682148456573, -1.1806918382644653, 0.06845251470804214, 1.206430435180664]","[1.0, 0.0]"
"[-0.17290066182613373, -1.3766281604766846, 0.0925811231136322, 1.5197560787200928]","[0.0, 1.0]"
"[-0.20043322443962097, -1.1827393770217896, 0.12297624349594116, 1.2573482990264893]","[0.0, 1.0]"
"[-0.22408801317214966, -0.989387035369873, 0.14812320470809937, 1.005574107170105]","[0.0, 1.0]"
"[-0.24387575685977936, -0.7965202331542969, 0.1682346910238266, 0.762830913066864]","[1.0, 0.0]"
"[-0.25980615615844727, -0.9935104250907898, 0.1834913045167923, 1.103372573852539]","[1.0, 0.0]"
"[-0.2796763777732849, -1.1905086040496826, 0.20555876195430756, 1.4475535154342651]","[0.0, 1.0]"
"[0.02772871032357216, 0.006562085822224617, -0.04880904406309128, -0.03234747052192688]","[1.0, 0.0]"
"[0.027859952300786972, -0.18782716989517212, -0.04945599287748337, 0.24454501271247864]","[0.0, 1.0]"
"[0.024103408679366112, 0.007964994758367538, -0.04456509277224541, -0.06331828981637955]","[0.0, 1.0]"
"[0.02426270768046379, 0.2036966234445572, -0.045831456780433655, -0.36972203850746155]","[1.0, 0.0]"
"[0.02833664044737816, 0.009254802949726582, -0.05322589725255966, -0.09183530509471893]","[0.0, 1.0]"
"[0.028521737083792686, 0.20509766042232513, -0.05506260320544243, -0.40082457661628723]","[1.0, 0.0]"
"[0.032623689621686935, 0.010798221454024315, -0.0630790963768959, -0.1259973794221878]","[1.0, 0.0]"
"[0.03283965587615967, -0.18336600065231323, -0.06559904664754868, 0.14613676071166992]","[1.0, 0.0]"
"[0.02917233482003212, -0.37749019265174866, -0.0626763105392456, 0.4174244701862335]","[0.0, 1.0]"
"[0.02162253111600876, -0.1815386265516281, -0.054327819496393204, 0.10565946996212006]","[0.0, 1.0]"
"[0.01799175888299942, 0.014318089000880718, -0.05221462994813919, -0.20365667343139648]","[1.0, 0.0]"
"[0.01827812008559704, -0.18001976609230042, -0.05628776177763939, 0.072108693420887]","[1.0, 0.0]"
"[0.014677724801003933, -0.37429147958755493, -0.05484559014439583, 0.34651488065719604]","[0.0, 1.0]"
"[0.007191895041614771, -0.17843401432037354, -0.04791529104113579, 0.0370539166033268]","[0.0, 1.0]"
"[0.0036232147831469774, 0.01734113320708275, -0.04717421531677246, -0.2703534662723541]","[1.0, 0.0]"
"[0.003970037680119276, -0.17707699537277222, -0.05258128419518471, 0.007085224147886038]","[0.0, 1.0]"
"[0.0004284975293558091, 0.01875806786119938, -0.052439577877521515, -0.30171316862106323]","[0.0, 1.0]"
"[0.0008036589133553207, 0.21458667516708374, -0.05847384035587311, -0.610462486743927]","[1.0, 0.0]"
"[0.005095392465591431, 0.020328717306256294, -0.07068309187889099, -0.33675503730773926]","[1.0, 0.0]"
"[0.0055019669234752655, -0.17371989786624908, -0.07741819322109222, -0.06717246025800705]","[1.0, 0.0]"
"[0.0020275688730180264, -0.36765146255493164, -0.07876164466142654, 0.20011532306671143]","[0.0, 1.0]"
"[-0.0053254603408277035, -0.17149654030799866, -0.0747593343257904, -0.116336889564991]","[0.0, 1.0]"
"[-0.008755391463637352, 0.02461254596710205, -0.07708607614040375, -0.43163764476776123]","[0.0, 1.0]"
"[-0.008263139985501766, 0.2207365483045578, -0.08571882545948029, -0.7475908994674683]","[1.0, 0.0]"
"[-0.003848409280180931, 0.02689519338309765, -0.10067064315080643, -0.4830668866634369]","[1.0, 0.0]"
"[-0.003310505300760269, -0.16667255759239197, -0.11033198237419128, -0.22373253107070923]","[0.0, 1.0]"
"[-0.0066439565271139145, 0.029839208349585533, -0.11480662971735, -0.5490797162055969]","[1.0, 0.0]"
"[-0.006047172471880913, -0.16349872946739197, -0.12578822672367096, -0.2946609556674957]","[1.0, 0.0]"
"[-0.009317146614193916, -0.35662388801574707, -0.1316814422607422, -0.0441463403403759]","[1.0, 0.0]"
"[-0.01644962467253208, -0.5496358275413513, -0.13256436586380005, 0.20426256954669952]","[1.0, 0.0]"
"[-0.027442341670393944, -0.7426375150680542, -0.12847912311553955, 0.45236513018608093]","[1.0, 0.0]"
"[-0.04229509085416794, -0.9357306957244873, -0.11943181604146957, 0.7019487023353577]","[1.0, 0.0]"
"[-0.06100970506668091, -1.1290125846862793, -0.10539284348487854, 0.9547767043113708]","[0.0, 1.0]"
"[-0.08358995616436005, -0.9326428771018982, -0.08629731088876724, 0.6309283375740051]","[0.0, 1.0]"
"[-0.10224281251430511, -0.7364295721054077, -0.07367874681949615, 0.31236371397972107]","[0.0, 1.0]"
"[-0.11697140336036682, -0.5403395295143127, -0.06743147224187851, -0.0026153093203902245]","[1.0, 0.0]"
"[-0.12777820229530334, -0.7344328761100769, -0.06748377531766891, 0.26805320382118225]","[1.0, 0.0]"
"[-0.14246685802936554, -0.9285300970077515, -0.062122710049152374, 0.5387111902236938]","[0.0, 1.0]"
