observation,action
"[0.11425139009952545, -0.1845947802066803, -0.004432801157236099, 0.3453415632247925]","[0.0, 1.0]"
"[0.11055949330329895, 0.010589949786663055, 0.0024740302469581366, 0.05126412212848663]","[0.0, 1.0]"
"[0.1107712909579277, 0.20567633211612701, 0.0034993125591427088, -0.24063719809055328]","[1.0, 0.0]"
"[0.11488481611013412, 0.01050457451492548, -0.0013134315377101302, 0.05314744636416435]","[1.0, 0.0]"
"[0.11509490758180618, -0.18459852039813995, -0.00025048258248716593, 0.3454156816005707]","[0.0, 1.0]"
"[0.11140293627977371, 0.010526995174586773, 0.006657830905169249, 0.052653782069683075]","[0.0, 1.0]"
"[0.11161348223686218, 0.2055528461933136, 0.0077109066769480705, -0.23792113363742828]","[1.0, 0.0]"
"[0.11572453379631042, 0.010321593843400478, 0.002952484181150794, 0.05718403309583664]","[0.0, 1.0]"
"[0.1159309670329094, 0.20540109276771545, 0.004096164833754301, -0.23456589877605438]","[1.0, 0.0]"
"[0.12003899365663528, 0.010220851749181747, -0.00059515330940485, 0.05940626189112663]","[0.0, 1.0]"
"[0.12024340778589249, 0.2053513377904892, 0.0005929719773121178, -0.23346437513828278]","[1.0, 0.0]"
"[0.12435043603181839, 0.010220912285149097, -0.004076315555721521, 0.059405531734228134]","[1.0, 0.0]"
"[0.12455485016107559, -0.18484236299991608, -0.0028882049955427647, 0.350799560546875]","[0.0, 1.0]"
"[0.12085800617933273, 0.010320549830794334, 0.004127786494791508, 0.05720730125904083]","[0.0, 1.0]"
"[0.12106441706418991, 0.2053830772638321, 0.005271932575851679, -0.23417042195796967]","[1.0, 0.0]"
"[0.12517207860946655, 0.010186195373535156, 0.0005885239224880934, 0.06017076224088669]","[0.0, 1.0]"
"[0.12537580728530884, 0.20529970526695251, 0.00179193913936615, -0.2323264181613922]","[1.0, 0.0]"
"[0.12948179244995117, 0.01015219371765852, -0.0028545893728733063, 0.06092120334506035]","[0.0, 1.0]"
"[0.12968483567237854, 0.20531494915485382, -0.0016361651942133904, -0.23266099393367767]","[1.0, 0.0]"
"[0.13379113376140594, 0.010216422379016876, -0.006289385259151459, 0.05950538069009781]","[1.0, 0.0]"
"[0.13399547338485718, -0.18481479585170746, -0.005099277477711439, 0.35019734501838684]","[0.0, 1.0]"
"[0.1302991658449173, 0.010379309765994549, 0.001904669334180653, 0.05591082200407982]","[1.0, 0.0]"
"[0.1305067539215088, -0.1847698986530304, 0.003022885648533702, 0.34919407963752747]","[0.0, 1.0]"
"[0.12681135535240173, 0.010308928787708282, 0.010006767697632313, 0.05746589973568916]","[0.0, 1.0]"
"[0.127017542719841, 0.20528598129749298, 0.011156084947288036, -0.2320431023836136]","[1.0, 0.0]"
"[0.13112325966358185, 0.010006412863731384, 0.006515223067253828, 0.06413784623146057]","[0.0, 1.0]"
"[0.13132338225841522, 0.20503434538841248, 0.007797980215400457, -0.22648239135742188]","[1.0, 0.0]"
"[0.13542407751083374, 0.009801827371120453, 0.0032683324534446, 0.06865007430315018]","[0.0, 1.0]"
"[0.1356201022863388, 0.20487676560878754, 0.004641334060579538, -0.22299988567829132]","[1.0, 0.0]"
"[0.13971763849258423, 0.0096887880936265, 0.00018133634875994176, 0.07114347815513611]","[0.0, 1.0]"
"[0.13991141319274902, 0.20480814576148987, 0.0016042059287428856, -0.22148223221302032]","[1.0, 0.0]"
"[0.1440075784921646, 0.009663294069468975, -0.0028254385106265545, 0.07170629501342773]","[0.0, 1.0]"
"[0.14420084655284882, 0.20482563972473145, -0.0013913126895204186, -0.22186672687530518]","[1.0, 0.0]"
"[0.14829735457897186, 0.009723600931465626, -0.005828647408634424, 0.07037699967622757]","[0.0, 1.0]"
"[0.14849182963371277, 0.20492862164974213, -0.00442110700532794, -0.22413918375968933]","[1.0, 0.0]"
"[0.15259040892124176, 0.009870143607258797, -0.00890389084815979, 0.06714588403701782]","[1.0, 0.0]"
"[0.15278780460357666, -0.1851230263710022, -0.007560973055660725, 0.35700634121894836]","[0.0, 1.0]"
"[0.14908534288406372, 0.010105598717927933, -0.00042084630695171654, 0.06194886565208435]","[1.0, 0.0]"
"[0.14928746223449707, -0.18501031398773193, 0.0008181310258805752, 0.3544989824295044]","[0.0, 1.0]"
"[0.1455872505903244, 0.010099992156028748, 0.0079081105068326, 0.062074147164821625]","[0.0, 1.0]"
"[0.1457892507314682, 0.2051076740026474, 0.00914959330111742, -0.22810326516628265]","[1.0, 0.0]"
"[0.14989140629768372, 0.009856170043349266, 0.004587528295814991, 0.06745167076587677]","[0.0, 1.0]"
"[0.15008853375911713, 0.20491205155849457, 0.005936562083661556, -0.2237803339958191]","[1.0, 0.0]"
"[0.15418677031993866, 0.009705755859613419, 0.001460955129005015, 0.0707692801952362]","[0.0, 1.0]"
"[0.1543808877468109, 0.20480673015117645, 0.0028763406444340944, -0.22145235538482666]","[1.0, 0.0]"
"[0.1584770232439041, 0.00964378472417593, -0.001552706235088408, 0.07213650643825531]","[0.0, 1.0]"
"[0.15866990387439728, 0.2047879546880722, -0.00010997617937391624, -0.2210359126329422]","[1.0, 0.0]"
"[0.16276565194129944, 0.00966758280992508, -0.004530694335699081, 0.07161232829093933]","[1.0, 0.0]"
"[0.1629590094089508, -0.18538911640644073, -0.003098447807133198, 0.36286237835884094]","[0.0, 1.0]"
"[0.15925122797489166, 0.009776730090379715, 0.004158799536526203, 0.06920404732227325]","[0.0, 1.0]"
"[0.15944676101207733, 0.2048388123512268, 0.005542880389839411, -0.2221638560295105]","[1.0, 0.0]"
"[0.16354353725910187, 0.009638073854148388, 0.0010996033670380712, 0.07226234674453735]","[0.0, 1.0]"
"[0.16373629868030548, 0.20474424958229065, 0.002544850343838334, -0.22007344663143158]","[1.0, 0.0]"
"[0.1678311824798584, 0.00958600826561451, -0.001856618677265942, 0.07341114431619644]","[0.0, 1.0]"
"[0.16802290081977844, 0.20473453402519226, -0.00038839582703076303, -0.21985697746276855]","[1.0, 0.0]"
"[0.17211759090423584, 0.009618130512535572, -0.004785535391420126, 0.07270340621471405]","[1.0, 0.0]"
"[0.17230994999408722, -0.18543489277362823, -0.0033314672764390707, 0.3638726472854614]","[0.0, 1.0]"
"[0.16860125958919525, 0.009734251536428928, 0.003945985808968544, 0.07014110684394836]","[0.0, 1.0]"
"[0.16879594326019287, 0.20479941368103027, 0.005348807666450739, -0.22129423916339874]","[1.0, 0.0]"
"[0.17289192974567413, 0.009601414203643799, 0.0009229232091456652, 0.07307111471891403]","[0.0, 1.0]"
"[0.17308396100997925, 0.20471012592315674, 0.0023843455128371716, -0.21932049095630646]","[1.0, 0.0]"
"[0.17717815935611725, 0.009554168209433556, -0.002002064138650894, 0.07411360740661621]","[1.0, 0.0]"
"[0.17736925184726715, -0.18553902208805084, -0.0005197919672355056, 0.3661642074584961]","[0.0, 1.0]"
"[0.17365846037864685, 0.009590310044586658, 0.006803492084145546, 0.07331742346286774]","[0.0, 1.0]"
"[0.17385026812553406, 0.2046140730381012, 0.008269840851426125, -0.21721123158931732]","[1.0, 0.0]"
"[0.17794255912303925, 0.00937487743794918, 0.003925615921616554, 0.07806884497404099]","[0.0, 1.0]"
"[0.17813004553318024, 0.20444034039974213, 0.005486993119120598, -0.21337296068668365]","[1.0, 0.0]"
"[0.18221886456012726, 0.009240366518497467, 0.001219533965922892, 0.08103575557470322]","[0.0, 1.0]"
"[0.18240366876125336, 0.20434480905532837, 0.002840249100700021, -0.21126215159893036]","[1.0, 0.0]"
"[0.18649056553840637, 0.009182369336485863, -0.001384994015097618, 0.0823153629899025]","[0.0, 1.0]"
"[0.18667420744895935, 0.2043241411447525, 0.0002613133401609957, -0.21080420911312103]","[1.0, 0.0]"
"[0.19076068699359894, 0.009198459796607494, -0.003954770974814892, 0.08196114003658295]","[0.0, 1.0]"
"[0.19094465672969818, 0.20437687635421753, -0.002315548015758395, -0.21196690201759338]","[1.0, 0.0]"
"[0.19503219425678253, 0.00928811077028513, -0.006554886233061552, 0.07998469471931458]","[1.0, 0.0]"
"[0.19521796703338623, -0.18573926389217377, -0.004955192096531391, 0.3705923557281494]","[0.0, 1.0]"
"[0.19150318205356598, 0.009452736005187035, 0.0024566547945141792, 0.07635112851858139]","[0.0, 1.0]"
"[0.19169223308563232, 0.20453938841819763, 0.003983677364885807, -0.21555571258068085]","[1.0, 0.0]"
"[0.19578301906585693, 0.009360707364976406, -0.0003274367190897465, 0.07838118076324463]","[1.0, 0.0]"
"[0.19597023725509644, -0.18575654923915863, 0.0012401868589222431, 0.3709607720375061]","[0.0, 1.0]"
"[0.19225509464740753, 0.009347761981189251, 0.008659402839839458, 0.07866916060447693]","[0.0, 1.0]"
"[0.19244205951690674, 0.2043445110321045, 0.01023278571665287, -0.21126917004585266]","[1.0, 0.0]"
"[0.19652894139289856, 0.009077760390937328, 0.006007402203977108, 0.08462400734424591]","[0.0, 1.0]"
"[0.1967104971408844, 0.20411308109760284, 0.007699882611632347, -0.20615753531455994]","[1.0, 0.0]"
"[0.20079275965690613, 0.008881877176463604, 0.0035767320077866316, 0.08894433826208115]","[0.0, 1.0]"
"[0.20097039639949799, 0.2039523720741272, 0.005355618894100189, -0.20260797441005707]","[1.0, 0.0]"
"[0.20504945516586304, 0.008754245936870575, 0.0013034591684117913, 0.0917595624923706]","[0.0, 1.0]"
"[0.20522452890872955, 0.20385749638080597, 0.003138650441542268, -0.2005118429660797]","[1.0, 0.0]"
"[0.2093016803264618, 0.00869079027324915, -0.0008715863805264235, 0.09315953403711319]","[0.0, 1.0]"
"[0.20947550237178802, 0.2038252204656601, 0.0009916042909026146, -0.19979825615882874]","[1.0, 0.0]"
"[0.21355199813842773, 0.008689102716743946, -0.0030043607112020254, 0.09319731593132019]","[0.0, 1.0]"
"[0.21372579038143158, 0.20385397970676422, -0.0011404143879190087, -0.2004319727420807]","[1.0, 0.0]"
"[0.21780286729335785, 0.008748364634811878, -0.005149053875356913, 0.09189099073410034]","[0.0, 1.0]"
"[0.217977836728096, 0.20394374430179596, -0.0033112340606749058, -0.20241200923919678]","[1.0, 0.0]"
"[0.22205670177936554, 0.008869298733770847, -0.007359473966062069, 0.08922455459833145]","[1.0, 0.0]"
"[0.2222341001033783, -0.18614639341831207, -0.005574983078986406, 0.37957650423049927]","[0.0, 1.0]"
"[0.218511164188385, 0.009054280817508698, 0.0020165471360087395, 0.08514100313186646]","[0.0, 1.0]"
"[0.21869224309921265, 0.20414726436138153, 0.0037193670868873596, -0.20690502226352692]","[1.0, 0.0]"
"[0.2227751910686493, 0.008972329087555408, -0.0004187332233414054, 0.08694885671138763]","[1.0, 0.0]"
"[0.2229546457529068, -0.18614362180233002, 0.0013202439295127988, 0.3794996440410614]","[0.0, 1.0]"
"[0.2192317694425583, 0.008959559723734856, 0.00891023688018322, 0.0872332826256752]","[0.0, 1.0]"
"[0.2194109559059143, 0.20395267009735107, 0.010654902085661888, -0.20262518525123596]","[1.0, 0.0]"
"[0.22349001467227936, 0.008679967373609543, 0.006602398585528135, 0.09339971095323563]","[0.0, 1.0]"
"[0.22366361320018768, 0.20370666682720184, 0.008470392785966396, -0.19719286262989044]","[1.0, 0.0]"
"[0.22773775458335876, 0.008464590646326542, 0.004526535514742136, 0.09815000742673874]","[0.0, 1.0]"
"[0.22790703177452087, 0.20352137088775635, 0.006489535793662071, -0.19310137629508972]","[1.0, 0.0]"
"[0.2319774627685547, 0.008307195268571377, 0.0026275082491338253, 0.10162163525819778]","[0.0, 1.0]"
"[0.2321436107158661, 0.20339138805866241, 0.004659940954297781, -0.19023115932941437]","[1.0, 0.0]"
"[0.23621143400669098, 0.008203086443245411, 0.0008553178631700575, 0.10391813516616821]","[0.0, 1.0]"
"[0.23637549579143524, 0.20331276953220367, 0.002933680545538664, -0.18849481642246246]","[1.0, 0.0]"
"[0.24044175446033478, 0.00814897008240223, -0.0008362157386727631, 0.10511212050914764]","[0.0, 1.0]"
"[0.2406047284603119, 0.20328289270401, 0.001266026753000915, -0.18783451616764069]","[1.0, 0.0]"
"[0.24467039108276367, 0.008142853155732155, -0.0024906634353101254, 0.10524752736091614]","[0.0, 1.0]"
"[0.24483324587345123, 0.20330040156841278, -0.0003857128322124481, -0.18822014331817627]","[1.0, 0.0]"
"[0.24889925122261047, 0.008183978497982025, -0.0041501158848404884, 0.10434107482433319]","[0.0, 1.0]"
"[0.2490629404783249, 0.20336516201496124, -0.0020632941741496325, -0.18964830040931702]","[1.0, 0.0]"
"[0.2531302273273468, 0.008272784762084484, -0.0058562601916491985, 0.10238302499055862]","[0.0, 1.0]"
"[0.2532956898212433, 0.20347817242145538, -0.0038085998967289925, -0.19214177131652832]","[1.0, 0.0]"
"[0.25736525654792786, 0.008410911075770855, -0.00765143521130085, 0.09933727979660034]","[1.0, 0.0]"
"[0.2575334906578064, -0.18660055100917816, -0.005664689466357231, 0.3895964026451111]","[0.0, 1.0]"
"[0.25380146503448486, 0.00860134232789278, 0.0021272385492920876, 0.09513285756111145]","[0.0, 1.0]"
"[0.25397348403930664, 0.2036927342414856, 0.004029895644634962, -0.19687816500663757]","[1.0, 0.0]"
"[0.25804734230041504, 0.008513378910720348, 9.233241144102067e-05, 0.0970732793211937]","[1.0, 0.0]"
"[0.25821760296821594, -0.1866098940372467, 0.002033798024058342, 0.3897853493690491]","[0.0, 1.0]"
"[0.25448542833328247, 0.008483130484819412, 0.009829504415392876, 0.09774433821439743]","[0.0, 1.0]"
"[0.2546550929546356, 0.20346283912658691, 0.011784391477704048, -0.19182126224040985]","[1.0, 0.0]"
"[0.2587243318557739, 0.008174301125109196, 0.007947966456413269, 0.10455573350191116]","[0.0, 1.0]"
"[0.2588878273963928, 0.2031814604997635, 0.010039080865681171, -0.18560908734798431]","[1.0, 0.0]"
"[0.26295146346092224, 0.007917315699160099, 0.0063268993981182575, 0.11022380739450455]","[0.0, 1.0]"
"[0.26310980319976807, 0.20294803380966187, 0.008531375788152218, -0.18045632541179657]","[1.0, 0.0]"
"[0.2671687602996826, 0.0077050491236150265, 0.004922248888760805, 0.1149056926369667]","[0.0, 1.0]"
"[0.2673228681087494, 0.2027561217546463, 0.007220362778753042, -0.17622023820877075]","[1.0, 0.0]"
"[0.2713779807090759, 0.007531592156738043, 0.003695958061143756, 0.11873169243335724]","[0.0, 1.0]"
"[0.27152860164642334, 0.2026003897190094, 0.006070591975003481, -0.17278289794921875]","[1.0, 0.0]"
"[0.27558061480522156, 0.007392087019979954, 0.0026149339973926544, 0.12180890887975693]","[0.0, 1.0]"
"[0.2757284641265869, 0.20247647166252136, 0.00505111226812005, -0.17004789412021637]","[1.0, 0.0]"
"[0.27977800369262695, 0.007282593287527561, 0.0016501543577760458, 0.1242242231965065]","[0.0, 1.0]"
"[0.2799236476421356, 0.20238086581230164, 0.004134638700634241, -0.16793763637542725]","[1.0, 0.0]"
"[0.28397125005722046, 0.007199975661933422, 0.0007758860010653734, 0.1260467767715454]","[0.0, 1.0]"
"[0.2841152548789978, 0.20231080055236816, 0.003296821378171444, -0.1663912683725357]","[1.0, 0.0]"
"[0.2881614863872528, 0.007141815032809973, -3.1003972253529355e-05, 0.12732988595962524]","[0.0, 1.0]"
"[0.28830432891845703, 0.202264204621315, 0.0025155937764793634, -0.16536282002925873]","[1.0, 0.0]"
"[0.29234960675239563, 0.007106339558959007, -0.0007916627801023424, 0.12811264395713806]","[0.0, 1.0]"
"[0.29249173402786255, 0.20223961770534515, 0.001770589966326952, -0.16481994092464447]","[1.0, 0.0]"
"[0.29653650522232056, 0.00709237065166235, -0.0015258088242262602, 0.12842102348804474]","[0.0, 1.0]"
"[0.296678364276886, 0.202236145734787, 0.001042611780576408, -0.16474288702011108]","[1.0, 0.0]"
"[0.3007230758666992, 0.00709928572177887, -0.0022522457875311375, 0.1282687783241272]","[0.0, 1.0]"
"[0.3008650839328766, 0.20225343108177185, 0.00031312977080233395, -0.165123850107193]","[1.0, 0.0]"
"[0.30491015315055847, 0.007126996293663979, -0.0029893473256379366, 0.12765784561634064]","[0.0, 1.0]"
"[0.3050526976585388, 0.20229163765907288, -0.0004361904284451157, -0.1659666895866394]","[1.0, 0.0]"
"[0.3090985119342804, 0.007175939157605171, -0.0037555240560323, 0.12657859921455383]","[0.0, 1.0]"
"[0.30924203991889954, 0.20235149562358856, -0.001223952160216868, -0.16728678345680237]","[1.0, 0.0]"
"[0.313289076089859, 0.0072470796294510365, -0.004569687880575657, 0.12500977516174316]","[0.0, 1.0]"
"[0.31343400478363037, 0.20243419706821442, -0.002069492358714342, -0.16911132633686066]","[1.0, 0.0]"
"[0.31748268008232117, 0.007341929245740175, -0.005451718810945749, 0.1229180172085762]","[0.0, 1.0]"
"[0.31762951612472534, 0.2025415599346161, -0.0029933585319668055, -0.17147988080978394]","[1.0, 0.0]"
"[0.32168036699295044, 0.007462579756975174, -0.006422956008464098, 0.12025723606348038]","[1.0, 0.0]"
"[0.321829617023468, -0.18756675720214844, -0.004017811268568039, 0.4109068810939789]","[0.0, 1.0]"
"[0.31807827949523926, 0.0076119182631373405, 0.004200326278805733, 0.11695998907089233]","[0.0, 1.0]"
"[0.3182305097579956, 0.20267343521118164, 0.006539525929838419, -0.17439481616020203]","[1.0, 0.0]"
"[0.3222839832305908, 0.007458505220711231, 0.0030516295228153467, 0.12034392356872559]","[0.0, 1.0]"
"[0.32243314385414124, 0.20253659784793854, 0.005458508152514696, -0.17137467861175537]","[1.0, 0.0]"
"[0.3264838755130768, 0.0073369513265788555, 0.0020310143008828163, 0.12302523106336594]","[0.0, 1.0]"
"[0.3266306221485138, 0.20242974162101746, 0.004491518717259169, -0.16901624202728271]","[1.0, 0.0]"
"[0.3306792080402374, 0.00724379438906908, 0.0011111940257251263, 0.12508022785186768]","[0.0, 1.0]"
"[0.3308241069316864, 0.20234981179237366, 0.003612798871472478, -0.16725191473960876]","[1.0, 0.0]"
"[0.3348710834980011, 0.007176329847425222, 0.00026776042068377137, 0.12656855583190918]","[0.0, 1.0]"
"[0.33501461148262024, 0.20229443907737732, 0.002799131441861391, -0.1660298854112625]","[1.0, 0.0]"
"[0.339060515165329, 0.007132536731660366, -0.0005214663106016815, 0.12753477692604065]","[0.0, 1.0]"
"[0.3392031490802765, 0.20226195454597473, 0.002029229188337922, -0.16531263291835785]","[1.0, 0.0]"
"[0.3432483971118927, 0.00711101433262229, -0.0012770234607160091, 0.12800976634025574]","[0.0, 1.0]"
"[0.3433906137943268, 0.20225124061107635, 0.0012831720523536205, -0.16507576406002045]","[1.0, 0.0]"
"[0.3474356532096863, 0.00711093982681632, -0.0020183431915938854, 0.12801168859004974]","[0.0, 1.0]"
"[0.34757786989212036, 0.20226174592971802, 0.0005418905057013035, -0.16530731320381165]","[1.0, 0.0]"
"[0.3516230881214142, 0.0071320426650345325, -0.002764255739748478, 0.1275465190410614]","[1.0, 0.0]"
"[0.3517657220363617, -0.18795019388198853, -0.00021332557662390172, 0.4193560779094696]","[0.0, 1.0]"
"[0.3480067253112793, 0.007174773141741753, 0.00817379541695118, 0.12660589814186096]","[0.0, 1.0]"
"[0.34815022349357605, 0.2021786868572235, 0.010705913417041302, -0.16348712146282196]","[1.0, 0.0]"
"[0.35219380259513855, 0.006905118934810162, 0.0074361711740493774, 0.13255390524864197]","[0.0, 1.0]"
"[0.35233190655708313, 0.2019197642803192, 0.010087249800562859, -0.15777376294136047]","[1.0, 0.0]"
"[0.35637030005455017, 0.006654858123511076, 0.006931774318218231, 0.13807430863380432]","[0.0, 1.0]"
"[0.3565033972263336, 0.2016768455505371, 0.009693260304629803, -0.1524137258529663]","[1.0, 0.0]"
"[0.36053693294525146, 0.006417448166757822, 0.006644986104220152, 0.14331138134002686]","[0.0, 1.0]"
"[0.36066529154777527, 0.201443612575531, 0.00951121374964714, -0.14726777374744415]","[1.0, 0.0]"
