observation,action
"[0.9948907494544983, 0.10095745325088501, 4.474446146929267e-09]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, -3.4004649762664485e-08]",[-0.5047875]
"[0.9948907494544983, 0.10095744580030441, -2.226832274132562e-09]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, 2.946790544910982e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 6.226204618542397e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 6.161629784173783e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.326934709477428e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.152009853124582e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574607014656, 1.8828201220344454e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 4.2601541849762725e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, 5.008288539443129e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.731413376177443e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -1.7739900215474336e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -7.769299514848171e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.615062903530088e-08]",[-0.50478643]
"[0.9948907494544983, 0.1009574681520462, 1.3275214705288363e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 2.4539255960576156e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 9.560313651846286e-10]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, -5.835431338141461e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, 5.8972172922722166e-08]",[-0.50478655]
"[0.9948907494544983, 0.1009574681520462, 1.7566273768920837e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 3.0459926136927606e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -1.700867358067626e-07]",[-0.5047887]
"[0.9948907494544983, 0.1009574607014656, -9.087676033914249e-08]",[-0.5047868]
"[0.9948907494544983, 0.1009574607014656, 3.858692210201298e-08]",[-0.50478643]
"[0.9948907494544983, 0.1009574607014656, 4.4320469072545166e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 5.1707541359746756e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.89051384231243e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -1.612320055244254e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -7.599027895821564e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574756026268, 1.4740984966010728e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -1.06488002415972e-07]",[-0.50478905]
"[0.9948907494544983, 0.1009574607014656, -1.3190064862556028e-07]",[-0.5047875]
"[0.9948907494544983, 0.1009574607014656, -3.706453455265546e-08]",[-0.5047867]
"[0.9948907494544983, 0.10095745325088501, -5.089960097848234e-08]",[-0.5047874]
"[0.9948907494544983, 0.10095745325088501, 4.891921090433016e-09]",[-0.5047869]
"[0.9948907494544983, 0.10095745325088501, -2.8541014884808646e-08]",[-0.5047875]
"[0.9948907494544983, 0.10095745325088501, -2.7275982361629758e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.702857315739493e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.778955732196664e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.9587324590352182e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 3.2738380895125374e-09]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, -3.5268431730628436e-08]",[-0.5047875]
"[0.9948907494544983, 0.10095744580030441, -3.60093510565207e-09]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, 2.7932214763382035e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 6.050747458630212e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 5.957738125061951e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.087002191179636e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.443363531616342e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.46383686178342e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, 4.1898193359202196e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.860256718255187e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.7303359573238595e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -7.058375217638968e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.5172338407865027e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, 4.181828217042494e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -5.379675016570218e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574681520462, -6.4940381960809646e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574681520462, -6.672196661838825e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574756026268, 1.5666310559936392e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -2.5379019774618428e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -6.531684704214058e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.6052935336574592e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -1.8907391208244917e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.2752397537951765e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -2.6321545831820004e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -6.915227857007267e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574681520462, 1.5365792194188543e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, 6.6915952778856536e-09]",[-0.50478834]
"[0.9948907494544983, 0.1009574681520462, -1.221436889409233e-07]",[-0.5047882]
"[0.8555570840835571, 0.5177084803581238, -0.4563220143318176]",[-2.6934438]
"[0.8649385571479797, 0.5018777251243591, -0.36804065108299255]",[-2.6941388]
"[0.8721645474433899, 0.48921263217926025, -0.2916323244571686]",[-2.7143083]
"[0.877606213092804, 0.479382187128067, -0.22472286224365234]",[-2.6793158]
"[0.8815356492996216, 0.47211748361587524, -0.16518622636795044]",[-2.696685]
"[0.8841446042060852, 0.46721339225769043, -0.11109809577465057]",[-2.7085633]
"[0.8855582475662231, 0.4645283818244934, -0.06068805232644081]",[-2.6757479]
"[0.8858435750007629, 0.46398404240608215, -0.012291757389903069]",[-2.6161828]
"[0.885013997554779, 0.4655643701553345, 0.03569628298282623]",[-2.6003523]
"[0.8830304145812988, 0.46931570768356323, 0.08486957103013992]",[-2.5931697]
"[0.8797983527183533, 0.475347101688385, 0.136856347322464]",[-2.59442]
"[0.8751614689826965, 0.48383092880249023, 0.19336667656898499]",[-2.5954485]
"[0.8688910007476807, 0.49500349164009094, 0.2562398612499237]",[-2.5401473]
"[0.8606693744659424, 0.5091642737388611, 0.32749247550964355]",[-2.4670045]
"[0.8500680923461914, 0.5266727805137634, 0.4093656837940216]",[-2.357521]
"[0.836517333984375, 0.5479404926300049, 0.5043702721595764]",[-2.2922692]
"[0.8192660212516785, 0.5734136700630188, 0.6153256297111511]",[-2.2039623]
"[0.7970331311225891, 0.6039355993270874, 0.7552642822265625]",[-1.9341441]
"[0.76633220911026, 0.6424445509910583, 0.9850837588310242]",[-1.487548]
"[0.7228611707687378, 0.6909932494163513, 1.3035657405853271]",[-1.0890094]
"[0.6615086197853088, 0.7499375939369202, 1.7021095752716064]",[-0.7980074]
"[0.5724560022354126, 0.8199354410171509, 2.266611099243164]",[0.01365478]
"[0.4432271122932434, 0.8964093327522278, 3.0060505867004395]",[0.82992035]
"[0.2573488652706146, 0.9663185477256775, 3.9783575534820557]",[2.449431]
"[0.010122652165591717, 0.9999487400054932, 5.003096580505371]",[3.9730744]
"[-0.28837573528289795, 0.9575173258781433, 6.05305814743042]",[5.1521726]
"[-0.6020690202713013, 0.7984440326690674, 7.07119607925415]",[5.8692765]
"[-0.8647193908691406, 0.5022553205490112, 7.970029354095459]",[6.3358846]
"[-0.9920467138290405, 0.1258702129125595, 8.0]",[5.938955]
"[-0.9627516865730286, -0.27038705348968506, 8.0]",[4.343681]
"[-0.781459391117096, -0.6239561438560486, 8.0]",[2.262878]
"[-0.49881160259246826, -0.8667104244232178, 7.495484828948975]",[-0.24365467]
"[-0.18790966272354126, -0.9821863174438477, 6.663872241973877]",[-1.2105306]
"[0.1134403720498085, -0.9935448169708252, 6.054370880126953]",[0.84759]
"[0.3789758086204529, -0.9254065752029419, 5.500083923339844]",[1.2724758]
"[0.591597855091095, -0.8062331676483154, 4.88700008392334]",[0.53980786]
"[0.7426120042800903, -0.6697219014167786, 4.078456878662109]",[-1.3591226]
"[0.8418869972229004, -0.5396538972854614, 3.276165246963501]",[-2.4939528]
"[0.9041311144828796, -0.42725515365600586, 2.571424961090088]",[-2.5076537]
"[0.9428842067718506, -0.3331206440925598, 2.0368669033050537]",[-1.4274443]
"[0.9672136902809143, -0.2539638876914978, 1.6567002534866333]",[-0.8688411]
"[0.9821021556854248, -0.18834899365901947, 1.345910668373108]",[-0.8021111]
"[0.9910190105438232, -0.1337209939956665, 1.1071606874465942]",[-0.64992183]
"[0.9960906505584717, -0.08833713829517365, 0.9134064316749573]",[-0.62308997]
"[0.9987088441848755, -0.05080012232065201, 0.7526086568832397]",[-0.6302995]
"[0.9998019933700562, -0.019900307059288025, 0.6184075474739075]",[-0.64067334]
"[0.9999852776527405, 0.005427937023341656, 0.5065916776657104]",[-0.6459376]
"[0.9996589422225952, 0.02611624449491501, 0.41382500529289246]",[-0.6455843]
"[0.9990764856338501, 0.04296740144491196, 0.3372284173965454]",[-0.64122504]
"[0.9983976483345032, 0.056587103754282, 0.2727341949939728]",[-0.64479846]
"[0.9978106617927551, 0.06613525748252869, 0.19132429361343384]",[-0.8256683]
"[0.9973926544189453, 0.0721660703420639, 0.12090597301721573]",[-0.80013174]
"[0.9969878196716309, 0.07755851000547409, 0.1081523448228836]",[-0.44585454]
"[0.9966316223144531, 0.08200895041227341, 0.08929355442523956]",[-0.5135178]
"[0.996317446231842, 0.08574149012565613, 0.07491481304168701]",[-0.50590307]
"[0.9960530400276184, 0.08875970542430878, 0.06059543043375015]",[-0.52417]
"[0.9958344101905823, 0.09118030220270157, 0.04860914498567581]",[-0.5237071]
"[0.9956547617912292, 0.09312132000923157, 0.038986142724752426]",[-0.5200549]
"[0.9955080151557922, 0.09467747062444687, 0.031261149793863297]",[-0.51710653]
"[0.9953885674476624, 0.09592489898204803, 0.025062616914510727]",[-0.5147109]
"[0.9952917098999023, 0.09692473709583282, 0.020090414211153984]",[-0.5127725]
"[0.9952133297920227, 0.09772604703903198, 0.01610259711742401]",[-0.51120913]
"[0.995150089263916, 0.09836822003126144, 0.012905723415315151]",[-0.5099427]
"[0.9950990676879883, 0.09888282418251038, 0.010342491790652275]",[-0.5089293]
"[0.995058000087738, 0.09929518401622772, 0.008288023062050343]",[-0.5081106]
"[0.9950249791145325, 0.0996256172657013, 0.0066414945758879185]",[-0.5074528]
"[0.9949984550476074, 0.09989035874605179, 0.005321491975337267]",[-0.5069281]
"[0.9949771165847778, 0.1001024916768074, 0.004263913258910179]",[-0.50650233]
"[0.9949600100517273, 0.10027245432138443, 0.0034165172837674618]",[-0.50616175]
"[0.994946300983429, 0.1004086434841156, 0.00273752654902637]",[-0.5058889]
"[0.9949352741241455, 0.10051774233579636, 0.002193201333284378]",[-0.50567204]
"[0.9949264526367188, 0.10060517489910126, 0.001757464255206287]",[-0.50549364]
"[0.9949193596839905, 0.10067521035671234, 0.0014078886015340686]",[-0.5053564]
"[0.994913637638092, 0.10073131322860718, 0.0011278459569439292]",[-0.505243]
"[0.9949091076850891, 0.10077626258134842, 0.000903570675291121]",[-0.50515175]
"[0.9949054718017578, 0.10081227123737335, 0.0007238519610837102]",[-0.50507945]
"[0.9949025511741638, 0.10084111988544464, 0.0005799192003905773]",[-0.5050209]
"[0.9949002265930176, 0.10086424648761749, 0.00046481986646540463]",[-0.50497293]
"[0.9948983192443848, 0.10088278353214264, 0.00037270397297106683]",[-0.5049353]
"[0.9948968291282654, 0.10089761763811111, 0.0002981946454383433]",[-0.50491065]
"[0.9948956370353699, 0.10090948641300201, 0.00023865504772402346]",[-0.504885]
"[0.9948946237564087, 0.10091901570558548, 0.00019152408640366048]",[-0.50486165]
"[0.9948938488960266, 0.10092664510011673, 0.00015339830133598298]",[-0.50484926]
"[0.9948932528495789, 0.1009327620267868, 0.00012285522825550288]",[-0.50483686]
"[0.9948927760124207, 0.10093765705823898, 9.842457075137645e-05]",[-0.50482666]
"[0.9948923587799072, 0.10094158351421356, 7.897132309153676e-05]",[-0.50481796]
"[0.9948920607566833, 0.10094472765922546, 6.32601004326716e-05]",[-0.50481266]
"[0.9948917627334595, 0.10094726830720901, 5.095507003716193e-05]",[-0.5048057]
"[0.9948915839195251, 0.10094926506280899, 4.0238173824036494e-05]",[-0.5048078]
"[0.9948914051055908, 0.10095088928937912, 3.256029958720319e-05]",[-0.5047975]
"[0.9948912858963013, 0.10095218569040298, 2.6115079890587367e-05]",[-0.5047974]
"[0.9948911666870117, 0.10095322132110596, 2.0894512999802828e-05]",[-0.50479573]
"[0.9948911070823669, 0.10095404833555222, 1.6551835869904608e-05]",[-0.5047951]
"[0.9948910474777222, 0.10095471143722534, 1.3363121979637071e-05]",[-0.5047915]
"[0.9948909878730774, 0.10095526278018951, 1.1048475244024303e-05]",[-0.504789]
"[0.9948909282684326, 0.10095568746328354, 8.5648835010943e-06]",[-0.50479287]
"[0.9948908686637878, 0.1009560376405716, 7.026683306321502e-06]",[-0.5047887]
"[0.9948908686637878, 0.10095630586147308, 5.4555939641431905e-06]",[-0.50479066]
"[0.9948908686637878, 0.1009565144777298, 4.132748017582344e-06]",[-0.50479037]
"[0.9948908090591431, 0.10095669329166412, 3.5809962355415337e-06]",[-0.50478625]
"[0.9948908090591431, 0.10095683485269547, 2.8409806418494554e-06]",[-0.5047884]
"[0.9948908090591431, 0.10095694661140442, 2.3231864361150656e-06]",[-0.5047876]
"[0.9948908090591431, 0.10095705091953278, 1.9814738152490463e-06]",[-0.504787]
"[0.9948907494544983, 0.10095713287591934, 1.6511017975062714e-06]",[-0.50478745]
"[0.9948907494544983, 0.10095717757940292, 9.799983899938525e-07]",[-0.5047901]
"[0.9948907494544983, 0.10095721483230591, 7.567293209831405e-07]",[-0.5047874]
"[0.9948907494544983, 0.10095725208520889, 7.226250886560592e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095728933811188, 8.048878044064622e-07]",[-0.5047857]
"[0.9948907494544983, 0.10095731914043427, 4.880261599282676e-07]",[-0.5047886]
"[0.9948907494544983, 0.10095733404159546, 3.681859368498408e-07]",[-0.5047874]
"[0.9948907494544983, 0.10095734894275665, 2.978449344936962e-07]",[-0.50478715]
"[0.9948907494544983, 0.10095737129449844, 4.889555498266418e-07]",[-0.5047855]
"[0.9948907494544983, 0.10095738619565964, 2.1551069551151159e-07]",[-0.5047887]
"[0.9948907494544983, 0.10095740109682083, 3.0773406933803926e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095740854740143, 1.8792110267895623e-07]",[-0.5047878]
"[0.9948907494544983, 0.10095742344856262, 2.181703138148805e-07]",[-0.50478685]
"[0.9948907494544983, 0.10095742344856262, 5.092308086318553e-08]",[-0.5047882]
"[0.9948907494544983, 0.10095742344856262, 2.8626855552715824e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095742344856262, 7.3986554660621096e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095743089914322, 1.4737902631623e-07]",[-0.5047862]
"[0.9948907494544983, 0.10095743834972382, 1.676881282719478e-07]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, 6.908364014179824e-08]",[-0.50478786]
"[0.9948907494544983, 0.10095744580030441, 6.246352057814875e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.8173817762963154e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.605448905043886e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.60264616922268e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 5.8088694743219094e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.231812221813016e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.887253789500392e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -2.9291880920823132e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -3.914216506473167e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 3.1913980347297866e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.3762938162217324e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -2.943034926872201e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.1639897691302394e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -1.2856395059657189e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -1.0315331699928265e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -8.159116049455406e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -6.307304456498741e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -4.690808630414267e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -3.901210732237814e-08]",[-0.5047875]
"[0.9948907494544983, 0.10095744580030441, -1.2843305796650384e-07]",[-0.50478786]
"[0.9948907494544983, 0.10095743834972382, -1.3323868586212484e-07]",[-0.50478727]
"[0.9948907494544983, 0.10095743089914322, -1.966594140867528e-07]",[-0.5047876]
"[0.9948907494544983, 0.10095743089914322, -5.284046267206577e-08]",[-0.5047862]
"[0.9948907494544983, 0.10095743089914322, 1.0688848561812847e-07]",[-0.5047861]
"[0.9948907494544983, 0.10095744580030441, 1.8119830258456204e-07]",[-0.5047867]
"[0.9948907494544983, 0.10095744580030441, 8.345440960511041e-08]",[-0.50478786]
"[0.9948907494544983, 0.10095745325088501, 1.1399381349974647e-07]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 4.1497788316746664e-08]",[-0.50478774]
"[0.9948907494544983, 0.1009574607014656, 7.78383437705088e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.5968230232820133e-08]",[-0.504788]
"[0.9948907494544983, 0.10095745325088501, -2.345527327918262e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.1817397666268334e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.099349138973139e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.095282169989332e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.1693866258942762e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.324427583744182e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.5661890390438202e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 6.725876744440029e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.936457559916562e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.347190233986112e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.0913384801701795e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.85420778520529e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.25921003916119e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.897732873767382e-08]",[-0.50478727]
